Store,DayOfWeek,Month,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,Promo2
949,1,12,12692,867,1,1,0,0,870.0,0
942,2,8,6968,517,1,1,0,1,6860.0,1
683,6,5,5128,543,1,0,0,0,2850.0,0
83,2,1,4301,349,1,1,0,0,2710.0,0
48,5,4,3496,395,1,0,0,0,1060.0,0
714,5,5,4612,353,1,0,0,0,12070.0,1
302,3,2,3213,265,1,1,0,0,2190.0,1
550,4,7,5901,508,1,1,0,0,50.0,0
272,1,8,4546,563,1,0,0,1,16180.0,1
1098,4,12,0,0,0,0,3,1,1830.0,0
574,1,8,6918,579,1,0,0,1,4400.0,0
251,6,1,18031,2235,1,0,0,0,340.0,0
779,3,2,4692,524,1,0,0,0,16990.0,0
8,7,8,0,0,0,0,0,0,7520.0,0
1110,6,6,2865,346,1,0,0,0,900.0,0
417,6,6,5482,599,1,0,0,0,840.0,1
21,3,3,7370,692,1,1,0,1,550.0,1
532,3,1,11117,1323,1,1,0,0,1070.0,0
554,4,4,4282,583,1,0,0,0,1200.0,0
154,4,5,10322,823,1,1,0,0,16420.0,0
504,7,11,0,0,0,0,0,0,820.0,0
328,7,8,0,0,0,0,0,0,3130.0,0
185,7,1,0,0,0,0,0,0,1860.0,0
1049,7,12,0,0,0,0,0,0,370.0,1
1066,3,1,8701,937,1,0,0,0,3350.0,0
1103,4,7,2908,240,1,0,0,1,1340.0,1
893,3,11,5632,783,1,0,0,0,130.0,1
169,4,10,7588,730,1,1,0,0,980.0,1
749,5,4,0,0,0,1,2,1,3410.0,1
111,6,3,6502,678,1,0,0,0,7890.0,1
986,7,4,0,0,0,0,0,0,620.0,1
411,4,12,0,0,0,0,3,1,8460.0,0
913,6,2,8115,1154,1,0,0,0,280.0,0
979,1,12,13140,989,1,1,0,0,2270.0,1
508,7,6,0,0,0,0,0,0,1280.0,1
1009,1,11,6772,624,1,1,0,0,230.0,1
3,3,9,8659,843,1,1,0,0,14130.0,1
387,7,3,0,0,0,0,0,0,210.0,1
408,2,6,3706,397,1,0,0,0,1560.0,1
284,1,5,0,0,0,0,1,0,1290.0,1
591,5,11,7089,592,1,1,0,0,3340.0,1
1102,1,1,5979,697,1,0,0,0,850.0,1
417,4,8,8342,872,1,1,0,1,840.0,1
419,3,10,6077,984,1,1,0,0,1620.0,0
109,6,8,6188,710,1,0,0,0,3300.0,0
538,3,3,4077,616,1,1,0,0,990.0,0
1097,4,3,8978,2432,1,0,0,0,720.0,0
969,4,6,3116,519,1,0,0,0,600.0,1
497,5,10,8518,1134,1,0,0,0,1610.0,0
1010,5,3,9605,852,1,1,0,0,4610.0,1
46,7,4,0,0,0,0,0,0,1200.0,1
125,5,1,11150,1580,1,1,0,0,760.0,0
377,4,11,9706,1134,1,1,0,0,100.0,1
653,5,2,6390,562,1,1,0,0,7520.0,1
354,1,3,12351,902,1,1,0,0,1500.0,0
491,7,10,0,0,0,0,0,0,4680.0,1
963,6,3,3443,316,1,0,0,0,23620.0,0
884,2,4,3378,356,1,0,0,0,7550.0,0
864,7,9,0,0,0,0,0,0,1020.0,1
731,2,11,11916,1038,1,1,0,0,15270.0,1
822,4,2,5611,483,1,0,0,0,410.0,1
282,4,6,4982,709,1,1,0,0,1220.0,0
534,7,4,0,0,0,0,0,0,1200.0,1
1054,2,2,6786,690,1,1,0,0,13190.0,1
116,5,11,8097,816,1,1,0,0,680.0,0
1093,7,12,0,0,0,0,0,0,10450.0,0
776,1,6,6534,640,1,1,0,0,700.0,1
989,1,4,5052,621,1,0,0,0,1640.0,1
365,6,5,5446,627,1,0,0,0,2410.0,1
346,7,2,0,0,0,0,0,0,8090.0,0
188,1,9,6738,535,1,1,0,0,850.0,1
34,5,8,6820,942,1,0,0,0,2240.0,0
45,2,6,3795,307,1,0,0,0,9710.0,0
506,1,6,6649,819,1,0,0,0,1850.0,1
286,6,11,2220,207,1,0,0,0,1460.0,0
827,1,5,17018,2055,1,1,0,0,250.0,0
81,2,2,3730,337,1,0,0,1,2370.0,1
687,2,12,10898,887,1,1,0,0,2770.0,0
794,6,6,2401,434,1,0,0,0,5090.0,0
1046,5,5,7662,659,1,0,0,0,29070.0,0
677,5,4,7688,628,1,0,0,0,1740.0,1
52,5,2,7045,466,1,1,0,1,450.0,1
445,5,1,8046,1238,1,1,0,0,240.0,0
1086,4,1,6286,786,1,0,0,1,180.0,1
239,2,11,3415,350,1,0,0,0,610.0,0
400,5,3,9125,1253,1,1,0,0,70.0,1
496,5,7,5366,647,1,0,0,1,2780.0,0
875,7,11,0,0,0,0,0,0,5070.0,1
329,2,8,8477,700,1,1,0,1,1310.0,1
478,4,4,6371,671,1,0,0,1,1940.0,0
915,1,4,0,0,0,0,2,1,650.0,1
914,5,10,0,0,0,1,1,0,2640.0,1
598,4,7,7030,754,1,1,0,0,550.0,1
115,1,7,8770,622,1,1,0,0,5740.0,1
173,5,3,8015,992,1,1,0,0,350.0,0
390,3,10,9871,979,1,0,0,0,1600.0,0
47,7,3,0,0,0,0,0,0,270.0,1
932,2,1,7699,732,1,1,0,0,15700.0,1
525,2,4,8242,774,1,0,0,1,1870.0,0
189,6,1,7373,784,1,0,0,0,5760.0,0
325,5,4,5636,618,1,0,0,1,350.0,1
535,1,11,12110,1275,1,1,0,0,3570.0,0
406,3,1,6953,501,1,1,0,0,8240.0,1
869,6,7,3255,525,1,0,0,0,230.0,1
762,7,10,0,0,0,0,0,0,1280.0,1
373,4,3,3960,275,1,1,0,0,11120.0,1
449,4,7,10256,1490,1,0,0,1,120.0,1
825,4,2,4587,518,1,1,0,0,380.0,1
574,3,2,6747,552,1,0,0,0,4400.0,0
640,3,4,11335,822,1,1,0,0,8040.0,0
873,4,8,3368,486,1,0,0,1,2040.0,0
256,3,6,8606,1150,1,0,0,0,80.0,1
162,1,8,5314,441,1,0,0,1,5340.0,1
276,5,5,6154,705,1,1,0,0,2960.0,1
737,3,10,4401,725,1,0,0,1,100.0,1
30,5,7,3297,520,1,0,0,1,40.0,1
317,2,6,5761,599,1,1,0,0,3140.0,1
498,5,2,6854,863,1,1,0,0,990.0,1
380,5,9,15228,1499,1,1,0,0,2240.0,1
689,2,12,9259,823,1,1,0,0,15040.0,0
1015,7,1,0,0,0,0,0,0,9910.0,1
29,1,11,7140,625,1,0,0,0,2170.0,0
397,4,6,5060,705,1,0,0,0,130.0,1
463,1,9,8703,1212,1,1,0,0,4160.0,0
796,7,4,0,0,0,0,0,0,7180.0,0
372,3,6,5961,610,1,0,0,0,4880.0,1
621,2,8,4447,704,1,0,0,1,30.0,0
718,4,4,8880,899,1,1,0,0,1100.0,0
456,5,7,4489,693,1,0,0,1,140.0,0
88,5,2,6217,666,1,0,0,0,10690.0,0
784,4,4,6766,784,1,0,0,1,560.0,1
816,6,3,5643,804,1,0,0,0,460.0,0
59,6,9,2558,287,1,0,0,0,2840.0,1
442,7,2,0,0,0,0,0,0,500.0,1
842,1,11,14126,974,1,0,0,0,1200.0,0
451,5,7,5392,481,1,1,0,0,2460.0,1
667,4,6,8325,757,1,1,0,0,2870.0,0
1087,7,12,0,0,0,0,0,0,2210.0,0
774,3,4,6211,780,1,1,0,0,640.0,0
641,3,7,3765,354,1,0,0,1,610.0,1
949,3,5,5224,524,1,0,0,0,870.0,0
392,2,6,9921,866,1,1,0,0,2120.0,0
278,3,1,7115,775,1,1,0,0,9260.0,0
454,3,9,7018,913,1,1,0,0,26450.0,0
297,3,7,8117,777,1,1,0,0,2300.0,0
146,1,11,7974,660,1,0,0,0,8050.0,1
398,3,3,4200,529,1,0,0,0,1540.0,1
475,7,9,0,0,0,0,0,0,140.0,0
119,5,1,6474,724,1,1,0,0,2100.0,0
214,3,4,7136,582,1,0,0,0,8650.0,1
9,3,5,0,0,0,1,1,0,2030.0,0
544,4,4,17025,2131,1,1,0,0,250.0,1
142,2,4,5115,630,1,0,0,1,1090.0,0
296,5,2,5281,644,1,0,0,0,9580.0,1
1052,6,10,4654,529,1,0,0,0,5080.0,1
1035,5,4,5248,654,1,1,0,0,27150.0,0
796,7,9,0,0,0,0,0,0,7180.0,0
802,1,8,8695,625,1,1,0,0,910.0,1
790,3,7,7505,652,1,1,0,1,9070.0,0
477,2,1,7072,432,1,1,0,0,770.0,1
443,3,6,4995,465,1,1,0,0,11400.0,0
1035,7,10,0,0,0,0,0,0,27150.0,0
570,5,3,3813,598,1,1,0,0,180.0,0
85,1,2,8018,1066,1,1,0,1,1870.0,0
154,2,5,9330,814,1,0,0,0,16420.0,0
475,4,12,0,0,0,0,3,1,140.0,0
165,6,3,3323,313,1,0,0,0,3720.0,1
196,3,9,6067,720,1,1,0,0,3850.0,1
1023,2,7,7089,654,1,1,0,0,3740.0,1
327,3,3,6615,832,1,0,0,0,1390.0,0
1050,4,2,5555,467,1,0,0,0,13170.0,1
894,2,5,11746,1213,1,1,0,0,190.0,0
1094,5,5,6349,485,1,1,0,0,2380.0,1
202,2,4,3211,324,1,0,0,0,5140.0,0
523,5,3,11745,1424,1,0,0,0,50.0,0
196,6,4,3294,498,1,0,0,0,3850.0,1
383,2,10,13337,1911,1,0,0,0,350.0,0
1066,6,2,10557,1023,1,0,0,0,3350.0,0
536,1,4,7595,873,1,0,0,0,4700.0,1
21,1,1,9580,754,1,1,0,0,550.0,1
300,3,12,6524,763,1,0,0,1,120.0,1
1069,7,3,0,0,0,0,0,0,18050.0,1
1051,7,1,0,0,0,0,0,0,200.0,1
566,5,12,8132,794,1,1,0,0,3620.0,1
340,3,2,6537,703,1,1,0,0,8080.0,0
28,5,2,5101,573,1,0,0,1,1200.0,1
88,2,3,8695,806,1,1,0,0,10690.0,0
39,5,5,4530,630,1,1,0,0,260.0,1
332,5,10,3609,498,1,0,0,0,1840.0,0
447,1,9,5117,600,1,0,0,0,1510.0,0
92,5,7,4957,483,1,0,0,1,240.0,1
888,5,2,8966,832,1,1,0,0,4450.0,1
440,3,7,5510,612,1,1,0,0,3900.0,1
469,2,8,13537,1622,1,1,0,1,710.0,0
262,5,8,17864,3354,1,0,0,0,1180.0,0
929,7,6,0,0,0,0,0,0,4820.0,0
1024,6,3,6326,872,1,0,0,0,1990.0,0
428,3,4,5346,442,1,0,0,0,2960.0,1
1043,5,2,8698,1213,1,1,0,1,420.0,0
656,1,2,2252,335,1,0,0,0,410.0,1
1002,3,2,4965,657,1,0,0,0,1130.0,0
805,1,9,6249,663,1,0,0,0,24770.0,1
1101,4,10,7730,871,1,0,0,1,4060.0,0
1041,1,10,5215,657,1,0,0,0,1600.0,1
510,1,6,7251,724,1,0,0,0,8260.0,0
367,3,7,6759,596,1,1,0,0,2640.0,0
559,2,5,5630,826,1,0,0,0,3910.0,1
580,3,12,17689,2580,1,1,0,0,170.0,0
29,2,1,7612,628,1,1,0,0,2170.0,0
849,4,7,5923,656,1,0,0,1,5000.0,0
910,7,10,0,0,0,0,0,0,12480.0,1
976,5,1,7232,758,1,1,0,0,4180.0,0
326,5,5,5435,488,1,0,0,0,10070.0,1
162,6,11,7324,564,1,0,0,0,5340.0,1
268,3,1,3787,572,1,0,0,0,4520.0,0
168,1,9,6787,715,1,0,0,1,12540.0,0
1026,6,6,6656,929,1,0,0,0,450.0,1
308,4,11,9173,909,1,1,0,0,1070.0,1
350,5,11,7371,555,1,0,0,0,8880.0,1
889,7,12,0,0,0,0,0,0,18670.0,0
1049,5,2,4084,659,1,0,0,0,370.0,1
569,6,12,3296,406,1,0,0,0,1340.0,0
297,3,10,7427,764,1,1,0,0,2300.0,0
672,1,6,8456,1418,1,0,0,0,240.0,0
202,6,11,5916,512,1,0,0,0,5140.0,0
199,4,1,6260,495,1,0,0,0,6360.0,1
1048,5,10,6870,549,1,1,0,1,1860.0,1
1114,7,6,0,0,0,0,0,0,870.0,0
532,2,11,13243,1524,1,1,0,0,1070.0,0
40,2,1,5244,659,1,1,0,0,180.0,1
979,2,12,10022,787,1,1,0,0,2270.0,1
718,5,7,7910,875,1,0,0,0,1100.0,0
762,3,1,0,0,0,0,1,1,1280.0,1
593,1,6,11964,1447,1,1,0,0,33060.0,0
663,3,10,7467,854,1,1,0,0,7860.0,0
16,6,7,5010,523,1,0,0,0,3270.0,0
248,3,10,8209,1100,1,1,0,0,340.0,1
1023,4,2,6115,655,1,1,0,0,3740.0,1
981,5,9,7810,857,1,1,0,0,2620.0,0
671,6,12,5494,525,1,0,0,0,2070.0,1
545,1,3,8144,957,1,0,0,0,5020.0,1
576,5,7,5841,862,1,0,0,1,50.0,0
631,3,4,5551,635,1,1,0,0,2870.0,1
971,4,7,10337,1069,1,1,0,1,1140.0,1
533,3,2,8808,950,1,0,0,0,5950.0,0
112,7,3,0,0,0,0,0,0,1630.0,0
202,1,7,8503,645,1,1,0,1,5140.0,0
247,6,10,7282,629,1,0,0,0,70.0,1
367,4,9,3429,432,1,0,0,0,2640.0,0
681,2,4,5274,623,1,1,0,1,620.0,1
372,4,10,5935,615,1,0,0,0,4880.0,1
749,2,3,7203,785,1,1,0,0,3410.0,1
134,6,6,4040,351,1,0,0,0,1200.0,0
859,7,6,0,0,0,0,0,0,21770.0,0
987,3,1,7083,996,1,0,0,1,1690.0,0
338,7,12,0,0,0,0,0,0,1590.0,1
363,5,10,7408,948,1,1,0,0,250.0,0
295,5,8,4219,592,1,0,0,1,210.0,1
1043,7,12,0,0,0,0,0,0,420.0,0
911,7,5,0,0,0,0,0,0,16490.0,0
425,3,5,2597,405,1,0,0,0,1460.0,0
616,7,5,0,0,0,0,0,0,3040.0,1
550,7,6,0,0,0,0,0,0,50.0,0
310,1,7,13141,942,1,1,0,1,2290.0,1
703,1,1,5358,517,1,1,0,0,80.0,0
720,2,5,6454,752,1,0,0,0,15320.0,1
60,3,7,6673,678,1,0,0,1,5540.0,0
327,2,6,6613,828,1,0,0,0,1390.0,0
467,7,8,0,0,0,0,0,0,20390.0,0
73,4,10,3196,403,1,0,0,1,1650.0,0
3,1,8,6114,757,1,0,0,1,14130.0,1
653,4,1,5902,510,1,0,0,0,7520.0,1
542,1,3,7064,544,1,1,0,0,7280.0,1
26,5,10,5610,523,1,0,0,1,2300.0,0
820,6,3,12593,1160,1,0,0,0,1650.0,1
772,7,2,0,0,0,0,0,0,1850.0,0
856,1,5,7226,1048,1,0,0,1,3020.0,0
301,3,9,5602,603,1,1,0,0,4510.0,0
301,1,5,5145,626,1,0,0,0,4510.0,0
361,4,2,6361,689,1,1,0,1,4490.0,1
530,1,9,5166,875,1,0,0,0,18160.0,0
148,6,3,7184,693,1,0,0,0,2090.0,0
318,4,7,7503,678,1,0,0,1,32330.0,0
880,6,4,6397,766,1,0,0,0,4570.0,0
295,5,7,4629,632,1,0,0,0,210.0,1
639,1,5,3529,426,1,0,0,0,7780.0,0
341,7,5,0,0,0,0,0,0,190.0,0
682,6,11,10683,1697,1,0,0,0,150.0,0
691,5,1,9744,650,1,1,0,0,3030.0,1
827,7,4,0,0,0,0,0,0,250.0,0
1101,3,11,9065,912,1,0,0,0,4060.0,0
602,6,6,5216,472,1,0,0,0,2710.0,1
601,6,10,4307,421,1,0,0,0,8220.0,1
911,3,6,9178,900,1,0,0,0,16490.0,0
305,2,3,4191,421,1,1,0,0,2470.0,1
198,4,4,3172,373,1,1,0,0,290.0,1
624,1,11,10367,900,1,1,0,0,6920.0,0
336,3,10,11009,1772,1,0,0,1,190.0,0
674,2,5,9033,1064,1,1,0,0,2640.0,1
149,5,1,6007,478,1,1,0,0,2610.0,1
125,4,10,0,0,0,0,1,1,760.0,0
312,1,1,4182,470,1,0,0,0,11300.0,0
596,3,6,3720,625,1,0,0,0,290.0,0
752,2,1,8524,689,1,1,0,0,970.0,1
259,7,12,16090,2721,1,0,0,0,210.0,0
238,2,5,9376,1328,1,1,0,0,320.0,1
25,2,6,8581,1361,1,0,0,0,430.0,0
769,1,11,12744,3550,1,1,0,0,840.0,1
1064,7,7,0,0,0,0,0,0,420.0,0
128,6,1,9456,711,1,0,0,0,2000.0,1
930,2,2,7569,1084,1,1,0,0,70.0,0
311,4,7,5921,780,1,0,0,0,680.0,0
385,7,10,0,0,0,0,0,0,4580.0,0
145,7,6,0,0,0,0,0,0,280.0,1
338,4,5,7382,587,1,1,0,0,1590.0,1
872,2,10,7375,650,1,1,0,1,3860.0,1
269,6,4,6382,887,1,0,0,0,60.0,0
171,5,3,6406,763,1,0,0,0,2640.0,0
865,5,11,10092,764,1,1,0,0,2640.0,0
402,1,4,3844,477,1,0,0,0,5830.0,1
574,2,12,7747,598,1,0,0,0,4400.0,0
906,3,9,10119,1204,1,1,0,0,90.0,0
706,2,1,4687,389,1,1,0,0,7830.0,1
855,6,1,3332,378,1,0,0,0,3440.0,1
822,4,3,6724,556,1,1,0,0,410.0,1
151,1,9,9236,787,1,1,0,0,4360.0,0
246,4,4,6060,872,1,0,0,0,4660.0,0
673,5,8,7715,620,1,1,0,1,15170.0,1
744,6,2,7466,810,1,0,0,0,1370.0,1
925,3,4,7194,1256,1,1,0,0,470.0,1
1094,2,4,4088,342,1,1,0,0,2380.0,1
53,2,9,3878,466,1,0,0,0,30360.0,0
54,3,7,5212,511,1,0,0,1,7170.0,1
500,7,3,0,0,0,0,0,0,10690.0,1
786,1,2,2029,378,1,0,0,0,290.0,1
365,6,7,5284,571,1,0,0,0,2410.0,1
28,4,3,4544,570,1,0,0,0,1200.0,1
668,5,2,9244,1248,1,1,0,0,1270.0,0
708,4,7,4146,460,1,1,0,1,11470.0,1
376,2,6,11566,1148,1,1,0,0,160.0,0
354,3,10,8549,680,1,1,0,1,1500.0,0
954,2,3,8267,1010,1,1,0,0,390.0,1
216,4,9,5680,776,1,0,0,0,190.0,1
310,5,4,7455,724,1,0,0,0,2290.0,1
378,2,3,8899,1279,1,1,0,0,2140.0,0
711,7,3,0,0,0,0,0,0,17110.0,1
848,3,4,6891,807,1,1,0,0,370.0,1
118,7,9,0,0,0,0,0,0,3580.0,0
964,6,5,9314,1418,1,0,0,0,270.0,1
948,1,6,14055,2917,1,0,1,0,1430.0,0
412,1,3,7763,620,1,0,0,0,4460.0,1
1079,4,5,0,0,0,0,1,0,16680.0,1
1085,3,1,6109,694,1,0,0,0,4030.0,0
521,7,2,0,0,0,0,0,0,18610.0,1
530,1,11,3268,427,1,0,0,0,18160.0,0
490,6,2,9749,1237,1,0,0,0,660.0,1
556,1,7,6727,842,1,0,0,1,1140.0,0
631,3,4,4233,577,1,0,0,1,2870.0,1
397,1,1,3838,641,1,0,0,0,130.0,1
892,2,1,9455,931,1,1,0,0,19370.0,0
927,2,12,8837,1070,1,1,0,0,480.0,0
561,3,5,6000,616,1,0,0,0,14300.0,0
934,2,6,12048,914,1,1,0,1,5460.0,1
517,5,1,6125,678,1,1,0,0,22490.0,0
840,5,7,6746,996,1,0,0,1,1070.0,0
343,5,12,11026,974,1,1,0,0,18650.0,1
1063,1,7,6397,663,1,1,0,1,6250.0,0
110,1,3,5353,625,1,1,0,0,46590.0,0
524,7,5,1748,182,1,0,0,0,40860.0,0
210,5,11,3242,348,1,1,0,0,970.0,1
526,7,12,0,0,0,0,0,0,120.0,1
446,2,1,6637,823,1,1,0,0,340.0,1
213,7,8,0,0,0,0,0,0,4030.0,1
89,1,11,5827,669,1,0,0,0,2380.0,1
784,7,1,0,0,0,0,0,0,560.0,1
168,1,1,11462,995,1,1,0,0,12540.0,0
900,1,3,9656,673,1,1,0,1,3920.0,1
303,1,1,4272,533,1,0,0,0,15430.0,1
706,1,5,0,0,0,0,1,0,7830.0,1
923,6,7,4315,533,1,0,0,0,280.0,0
1061,6,4,8287,609,1,0,0,0,8110.0,0
415,3,12,3977,345,1,0,0,1,6910.0,0
399,7,8,0,0,0,0,0,0,5360.0,1
38,5,3,4809,449,1,0,0,0,1090.0,0
662,7,7,0,0,0,0,0,0,1070.0,0
490,1,4,0,0,0,0,2,1,660.0,1
605,3,9,7228,515,1,1,0,0,10310.0,1
1016,7,9,0,0,0,0,0,0,550.0,1
519,5,5,5818,716,1,0,0,1,2510.0,1
562,2,3,19239,3190,1,1,0,0,1210.0,0
899,3,11,6760,640,1,1,0,0,2590.0,1
588,7,8,0,0,0,0,0,0,15720.0,0
199,3,9,9194,695,1,1,0,1,6360.0,1
385,1,4,5906,559,1,0,0,0,4580.0,0
564,7,7,0,0,0,0,0,0,6540.0,1
750,2,9,3038,276,1,0,0,1,8670.0,1
632,6,5,7029,925,1,0,0,0,3350.0,0
224,3,6,6342,461,1,0,0,0,7930.0,1
423,2,4,10884,1810,1,1,0,0,1270.0,0
816,2,12,6732,880,1,1,0,0,460.0,0
599,4,8,10246,861,1,1,0,1,580.0,0
801,6,10,3263,360,1,0,0,0,48330.0,0
508,6,4,6841,646,1,0,0,0,1280.0,1
1017,3,2,6390,988,1,0,0,1,110.0,0
869,1,4,5157,818,1,0,0,0,230.0,1
147,6,7,7676,917,1,0,0,0,8540.0,0
456,5,4,5528,839,1,0,0,0,140.0,0
882,5,2,7061,881,1,1,0,0,30.0,0
424,5,7,10141,930,1,1,0,1,1250.0,1
358,3,9,6673,887,1,0,0,0,2890.0,0
487,3,12,6939,628,1,0,0,0,2180.0,1
307,2,2,4062,408,1,1,0,0,18660.0,0
955,3,4,3210,351,1,1,0,0,1690.0,1
1031,5,10,4774,420,1,1,0,0,590.0,0
20,4,6,8086,971,1,1,0,0,2340.0,1
715,4,2,6070,689,1,0,0,0,14810.0,0
862,6,1,6271,840,1,0,0,0,2840.0,1
723,7,3,0,0,0,0,0,0,5650.0,1
945,3,12,0,0,0,0,3,1,12480.0,0
321,5,2,7138,707,1,1,0,0,8140.0,1
205,3,1,6651,842,1,1,0,0,110.0,0
572,4,12,6331,540,1,0,0,0,9230.0,1
322,1,5,4095,570,1,0,0,0,17500.0,1
753,2,6,10508,818,1,1,0,0,540.0,1
490,3,5,7368,968,1,0,0,0,660.0,1
604,1,7,10776,674,1,1,0,0,10950.0,0
801,7,4,0,0,0,0,0,0,48330.0,0
262,6,11,15203,2522,1,0,0,0,1180.0,0
93,2,5,4652,516,1,0,0,0,16690.0,1
217,1,3,4807,668,1,1,0,0,3150.0,0
953,7,2,0,0,0,0,0,0,19830.0,1
359,5,3,6398,584,1,0,0,0,4370.0,0
853,6,9,7085,804,1,0,0,0,14040.0,0
284,5,7,6204,515,1,1,0,0,1290.0,1
168,2,5,8440,867,1,1,0,0,12540.0,0
1055,2,4,7166,949,1,0,0,1,1980.0,0
827,6,4,22485,3157,1,0,0,0,250.0,0
1053,6,11,9095,967,1,0,0,0,1710.0,0
75,3,11,7375,720,1,1,0,0,22440.0,0
998,5,3,4360,581,1,0,0,0,780.0,1
595,5,6,14643,1728,1,1,0,0,1130.0,0
289,2,4,8465,682,1,1,0,1,6540.0,0
83,6,1,3050,280,1,0,0,0,2710.0,0
917,6,3,4086,475,1,0,0,0,7240.0,0
1099,6,12,8399,1086,1,0,0,0,200.0,1
337,6,7,5524,432,1,0,0,0,10600.0,1
1060,2,11,8706,913,1,1,0,0,3430.0,1
328,6,3,2959,340,1,0,0,0,3130.0,0
137,7,6,0,0,0,0,0,0,1730.0,1
629,2,6,7399,581,1,1,0,0,510.0,1
930,3,4,5525,1007,1,0,0,0,70.0,0
718,4,2,7905,916,1,1,0,0,1100.0,0
1039,1,5,10254,1147,1,1,0,0,70.0,1
790,7,10,0,0,0,0,0,0,9070.0,0
281,5,8,5432,582,1,0,0,0,6970.0,0
246,3,4,7962,1000,1,1,0,0,4660.0,0
884,7,6,0,0,0,0,0,0,7550.0,0
484,3,1,5790,576,1,0,0,0,14300.0,0
961,7,2,0,0,0,0,0,0,9430.0,0
337,6,2,6694,481,1,0,0,0,10600.0,1
869,5,5,6775,1056,1,1,0,0,230.0,1
676,3,11,6578,1666,1,0,0,0,1410.0,0
1111,3,7,3692,314,1,0,0,1,1900.0,1
512,6,12,4912,1084,1,0,0,0,590.0,1
433,4,1,5679,677,1,1,0,0,30030.0,0
131,2,12,3329,396,1,0,0,1,920.0,0
28,5,10,4392,547,1,0,0,0,1200.0,1
878,3,11,9579,843,1,1,0,0,1100.0,0
293,4,1,4956,718,1,0,0,0,140.0,0
1005,4,6,6584,996,1,1,0,0,6480.0,0
554,5,12,5441,582,1,1,0,1,1200.0,0
750,7,7,0,0,0,0,0,0,8670.0,1
227,6,1,3270,334,1,0,0,0,2370.0,0
798,7,4,0,0,0,0,0,0,9560.0,0
673,4,10,6085,532,1,0,0,0,15170.0,1
1099,3,5,5987,827,1,0,0,0,200.0,1
1022,6,8,5473,711,1,0,0,0,1520.0,0
472,1,6,4542,687,1,0,0,0,5030.0,0
890,3,4,5911,452,1,0,0,1,4450.0,1
509,2,5,5599,566,1,0,0,0,4740.0,1
170,1,11,3901,516,1,0,0,0,1070.0,1
703,1,7,5312,480,1,1,0,0,80.0,0
809,5,4,7740,743,1,0,0,0,12770.0,0
237,5,6,4158,548,1,0,0,0,1420.0,0
814,6,3,5213,464,1,0,0,0,24530.0,0
652,4,12,9582,920,1,1,0,0,20390.0,0
570,3,9,3096,544,1,0,0,0,180.0,0
154,5,4,9840,791,1,1,0,0,16420.0,0
1028,7,1,0,0,0,0,0,0,150.0,1
449,5,3,8955,1258,1,0,0,0,120.0,1
899,4,3,6176,653,1,1,0,0,2590.0,1
167,5,8,8929,987,1,0,0,1,140.0,0
61,3,12,0,0,0,0,3,1,350.0,1
611,4,5,5858,497,1,1,0,0,8080.0,1
337,4,3,4719,358,1,1,0,0,10600.0,1
428,3,10,6218,528,1,1,0,0,2960.0,1
964,2,3,7726,1222,1,0,0,0,270.0,1
541,6,11,8646,1081,1,0,0,0,650.0,0
1005,1,1,8265,1124,1,1,0,1,6480.0,0
515,5,4,8342,672,1,0,0,1,11260.0,1
991,6,5,6658,652,1,0,0,0,1010.0,0
585,3,3,5131,908,1,0,0,0,440.0,0
19,3,7,7485,675,1,1,0,1,3240.0,1
855,7,10,0,0,0,0,0,0,3440.0,1
526,5,11,8112,1278,1,0,0,0,120.0,1
865,2,4,4411,465,1,0,0,0,2640.0,0
967,7,6,0,0,0,0,0,0,3560.0,1
383,1,12,22688,2566,1,1,0,0,350.0,0
596,7,12,0,0,0,0,0,0,290.0,0
331,3,1,6193,839,1,0,0,0,670.0,1
1038,3,1,5267,439,1,1,0,0,17290.0,0
292,3,7,15348,1063,1,1,0,0,1100.0,0
30,7,12,0,0,0,0,0,0,40.0,1
962,2,4,5750,836,1,0,0,0,260.0,0
408,2,12,5806,512,1,1,0,0,1560.0,1
708,4,12,5600,574,1,1,0,0,11470.0,1
382,1,5,6134,571,1,0,0,0,26130.0,0
313,4,8,9326,879,1,1,0,1,14160.0,0
456,2,7,6750,941,1,1,0,1,140.0,0
972,7,12,0,0,0,0,0,0,14960.0,0
684,2,9,8468,646,1,1,0,1,680.0,1
478,3,6,6034,678,1,0,0,1,1940.0,0
194,1,9,4156,362,1,0,0,1,16970.0,1
184,1,5,9405,762,1,1,0,0,3560.0,0
1044,4,12,6890,923,1,0,0,0,240.0,1
64,2,4,7374,591,1,0,0,0,22560.0,1
630,1,3,11086,1113,1,1,0,1,1690.0,0
1023,4,2,3703,455,1,0,0,1,3740.0,1
365,5,3,3907,517,1,0,0,0,2410.0,1
801,3,8,5466,488,1,1,0,1,48330.0,0
532,2,6,11332,1263,1,1,0,0,1070.0,0
191,5,2,7496,727,1,1,0,0,1100.0,1
184,5,7,6233,578,1,0,0,1,3560.0,0
669,7,6,0,0,0,0,0,0,17080.0,1
878,2,5,7721,712,1,0,0,0,1100.0,0
498,2,4,6699,879,1,0,0,1,990.0,1
866,6,1,5666,464,1,0,0,0,9680.0,1
620,6,5,10193,888,1,0,0,0,5440.0,1
968,3,10,6902,890,1,0,0,1,1190.0,0
494,4,5,7401,1115,1,1,0,0,1260.0,0
