Store,DayOfWeek,Sales,Open,Promo,StateHoliday,SchoolHoliday,Promo2,Month,Customers_binned,CompetitionDistance_binned
947,4,7425,1,1,0,0,1,3,"(932,1136]","(255,11745]"
544,2,15077,1,1,0,1,1,2,"(1492,2006]","(245,255]"
968,7,0,0,0,0,0,0,10,"(0,195]","(255,11745]"
709,2,11755,1,0,0,1,0,4,"(1492,2006]","(255,11745]"
965,5,7772,1,1,0,0,0,10,"(799,932]","(35,245]"
335,7,8029,1,0,0,0,1,7,"(1492,2006]","(35,245]"
1073,1,6633,1,0,0,0,1,2,"(799,932]","(255,11745]"
1048,6,4661,1,0,0,0,1,4,"(427,534]","(255,11745]"
1090,6,2644,1,0,0,0,1,8,"(195,427]","(255,11745]"
108,3,11170,1,1,0,0,0,4,"(799,932]","(255,11745]"
119,7,0,0,0,0,0,0,1,"(0,195]","(255,11745]"
531,3,6848,1,1,0,0,0,12,"(672,799]","(255,11745]"
597,3,3339,1,0,0,0,1,9,"(534,672]","(35,245]"
855,6,3436,1,0,0,0,1,7,"(195,427]","(255,11745]"
623,2,7554,1,1,0,0,1,4,"(799,932]","(255,11745]"
965,2,10049,1,1,0,0,0,6,"(932,1136]","(35,245]"
1095,6,2269,1,0,0,0,1,8,"(195,427]","(255,11745]"
192,6,16106,1,0,0,0,1,5,"(932,1136]","(255,11745]"
548,5,4991,1,1,0,1,0,10,"(427,534]","(255,11745]"
44,6,3773,1,0,0,0,0,1,"(427,534]","(255,11745]"
915,3,4661,1,0,0,0,1,3,"(195,427]","(255,11745]"
484,1,8144,1,1,0,0,0,5,"(672,799]","(13550,15155]"
496,4,7279,1,1,0,0,0,9,"(799,932]","(255,11745]"
239,7,0,0,0,0,0,0,7,"(0,195]","(255,11745]"
909,3,15677,1,1,0,0,1,1,"(1136,1492]","(255,11745]"
781,7,0,0,0,0,0,0,1,"(0,195]","(255,11745]"
511,1,7009,1,1,0,0,0,1,"(799,932]","(255,11745]"
496,3,8542,1,1,0,0,0,3,"(799,932]","(255,11745]"
1004,4,5739,1,1,0,0,1,3,"(427,534]","(255,11745]"
493,2,10623,1,1,0,1,1,4,"(932,1136]","(255,11745]"
281,5,6150,1,0,0,0,0,3,"(534,672]","(255,11745]"
775,7,0,0,0,0,0,1,9,"(0,195]","(255,11745]"
216,1,9769,1,1,0,1,1,10,"(932,1136]","(35,245]"
759,6,4694,1,0,0,0,1,2,"(427,534]","(35,245]"
263,1,2691,1,0,0,1,1,8,"(195,427]","(255,11745]"
800,4,5880,1,1,0,0,0,1,"(534,672]","(255,11745]"
1050,5,8110,1,1,0,1,1,10,"(534,672]","(11825,13550]"
864,4,4521,1,1,0,0,1,3,"(534,672]","(255,11745]"
475,6,6476,1,0,0,0,0,7,"(932,1136]","(35,245]"
567,5,3856,1,0,0,0,1,9,"(534,672]","(255,11745]"
493,7,0,0,0,0,0,1,3,"(0,195]","(255,11745]"
596,2,5288,1,1,0,0,0,5,"(672,799]","(255,11745]"
801,7,0,0,0,0,0,0,6,"(0,195]","(27070,75860]"
972,7,0,0,0,0,0,0,9,"(0,195]","(13550,15155]"
624,6,4723,1,0,0,0,0,2,"(427,534]","(255,11745]"
51,1,5271,1,0,0,0,1,3,"(427,534]","(255,11745]"
243,5,5735,1,0,0,0,1,4,"(799,932]","(255,11745]"
681,3,2304,1,0,0,0,1,3,"(195,427]","(255,11745]"
860,2,7063,1,1,0,1,0,7,"(672,799]","(255,11745]"
592,4,3379,1,0,0,0,0,2,"(427,534]","(255,11745]"
477,6,5518,1,0,0,0,1,1,"(427,534]","(255,11745]"
757,1,6258,1,0,0,0,0,12,"(534,672]","(255,11745]"
716,4,4927,1,0,0,0,1,6,"(195,427]","(255,11745]"
889,5,5030,1,1,0,0,0,6,"(534,672]","(15155,22370]"
883,7,0,0,0,0,0,0,7,"(0,195]","(255,11745]"
1083,3,5650,1,1,0,1,1,9,"(195,427]","(255,11745]"
330,3,3334,1,0,0,0,1,4,"(195,427]","(255,11745]"
772,5,0,0,1,1,0,0,10,"(0,195]","(255,11745]"
826,4,7585,1,0,0,0,0,11,"(672,799]","(255,11745]"
624,1,11342,1,1,0,1,0,3,"(799,932]","(255,11745]"
365,1,6353,1,1,0,0,1,4,"(534,672]","(255,11745]"
716,2,4443,1,1,0,0,1,1,"(195,427]","(255,11745]"
378,7,0,0,0,0,0,0,5,"(0,195]","(255,11745]"
910,7,0,0,0,0,0,1,5,"(0,195]","(11825,13550]"
469,3,8814,1,0,0,0,0,3,"(1136,1492]","(255,11745]"
156,3,5164,1,0,0,0,1,2,"(534,672]","(255,11745]"
966,4,3683,1,0,0,0,0,1,"(427,534]","(255,11745]"
527,1,15952,1,1,0,0,0,12,"(1136,1492]","(255,11745]"
355,5,7551,1,0,0,0,0,4,"(932,1136]","(255,11745]"
47,6,5399,1,0,0,0,1,10,"(672,799]","(255,11745]"
463,3,5352,1,0,0,0,0,3,"(799,932]","(255,11745]"
499,6,4534,1,0,0,0,1,1,"(672,799]","(255,11745]"
1086,6,6757,1,0,0,1,1,8,"(672,799]","(35,245]"
799,2,8080,1,0,0,0,0,9,"(799,932]","(255,11745]"
1023,6,5829,1,0,0,0,1,8,"(672,799]","(255,11745]"
97,7,0,0,0,0,0,0,10,"(0,195]","(255,11745]"
734,5,6607,1,1,0,0,1,9,"(534,672]","(35,245]"
651,5,7665,1,1,0,0,0,10,"(932,1136]","(35,245]"
276,4,4894,1,1,0,0,1,11,"(534,672]","(255,11745]"
781,1,7002,1,1,0,0,0,9,"(799,932]","(255,11745]"
267,3,7831,1,1,0,1,0,8,"(932,1136]","(255,11745]"
562,4,17304,1,1,0,1,0,9,"(2006,4510]","(255,11745]"
1078,6,4744,1,0,0,0,1,4,"(195,427]","(255,11745]"
486,2,3432,1,0,0,0,1,10,"(427,534]","(255,11745]"
206,1,11871,1,1,0,0,1,3,"(932,1136]","(255,11745]"
63,3,7587,1,1,0,0,1,6,"(534,672]","(255,11745]"
131,3,5935,1,1,0,0,0,3,"(534,672]","(255,11745]"
971,7,0,0,0,0,0,1,10,"(0,195]","(255,11745]"
738,4,6107,1,0,0,1,0,4,"(534,672]","(255,11745]"
1104,1,4385,1,0,0,0,1,5,"(195,427]","(255,11745]"
837,6,1192,1,0,0,0,0,1,"(0,195]","(13550,15155]"
1020,2,9656,1,1,0,0,0,5,"(1136,1492]","(35,245]"
524,4,6566,1,0,0,0,0,1,"(672,799]","(27070,75860]"
475,3,6125,1,0,0,0,0,5,"(799,932]","(35,245]"
896,4,7263,1,1,0,0,0,5,"(932,1136]","(35,245]"
722,7,0,0,0,0,0,0,9,"(0,195]","(35,245]"
209,3,5250,1,0,0,0,1,4,"(534,672]","(255,11745]"
330,2,3091,1,0,0,0,1,2,"(195,427]","(255,11745]"
422,4,4423,1,1,0,0,0,1,"(195,427]","(255,11745]"
577,3,4925,1,0,0,0,1,5,"(534,672]","(255,11745]"
1017,4,5637,1,0,0,1,0,8,"(799,932]","(35,245]"
742,5,9220,1,1,0,0,0,11,"(932,1136]","(255,11745]"
395,7,0,0,0,0,0,0,6,"(0,195]","(255,11745]"
658,3,8093,1,1,0,0,1,12,"(672,799]","(255,11745]"
795,7,0,0,0,0,0,1,9,"(0,195]","(255,11745]"
512,1,5454,1,1,0,0,1,6,"(1136,1492]","(255,11745]"
419,6,4173,1,0,0,0,0,11,"(672,799]","(255,11745]"
196,3,4178,1,0,0,0,1,4,"(534,672]","(255,11745]"
717,7,0,0,0,0,0,1,3,"(0,195]","(255,11745]"
693,1,4426,1,0,0,1,1,8,"(195,427]","(255,11745]"
959,3,8527,1,1,0,0,0,12,"(799,932]","(255,11745]"
599,6,12703,1,0,0,0,0,10,"(932,1136]","(255,11745]"
613,1,6090,1,0,0,1,1,7,"(799,932]","(245,255]"
624,5,5884,1,0,0,0,0,4,"(534,672]","(255,11745]"
1010,6,9654,1,0,0,0,1,6,"(799,932]","(255,11745]"
1014,7,0,0,0,0,0,1,6,"(0,195]","(35,245]"
147,7,0,0,0,0,0,0,12,"(0,195]","(255,11745]"
950,5,7669,1,1,0,0,0,12,"(672,799]","(255,11745]"
512,1,4922,1,0,0,0,1,5,"(1136,1492]","(255,11745]"
1081,2,8565,1,1,0,0,0,5,"(1136,1492]","(255,11745]"
792,3,5113,1,0,0,0,1,1,"(534,672]","(15155,22370]"
935,6,3039,1,0,0,0,0,4,"(195,427]","(15155,22370]"
671,1,5288,1,0,0,0,1,1,"(534,672]","(255,11745]"
722,2,11416,1,1,0,0,0,5,"(1492,2006]","(35,245]"
491,6,6732,1,0,0,0,1,2,"(534,672]","(255,11745]"
538,3,0,0,0,1,1,0,1,"(0,195]","(255,11745]"
266,5,5179,1,0,0,1,1,12,"(534,672]","(255,11745]"
405,5,4973,1,1,0,1,1,8,"(427,534]","(255,11745]"
405,4,4750,1,1,0,0,1,9,"(427,534]","(255,11745]"
511,7,0,0,0,0,0,0,11,"(0,195]","(255,11745]"
37,7,0,0,0,0,0,0,2,"(0,195]","(255,11745]"
393,6,5897,1,0,0,0,0,8,"(534,672]","(255,11745]"
867,1,6272,1,1,0,0,0,6,"(427,534]","(15155,22370]"
300,5,6340,1,0,0,0,1,3,"(799,932]","(35,245]"
591,5,8091,1,1,0,1,1,6,"(534,672]","(255,11745]"
1068,6,5227,1,0,0,0,1,2,"(195,427]","(255,11745]"
126,2,6447,1,1,0,1,1,8,"(534,672]","(255,11745]"
252,6,8370,1,0,0,0,1,9,"(672,799]","(15155,22370]"
329,5,6071,1,0,0,0,1,6,"(534,672]","(255,11745]"
499,1,7602,1,1,0,0,1,6,"(799,932]","(255,11745]"
991,5,5212,1,0,0,1,0,4,"(427,534]","(255,11745]"
554,2,4897,1,0,0,0,0,12,"(534,672]","(255,11745]"
883,5,4898,1,1,0,1,0,8,"(427,534]","(255,11745]"
358,6,10749,1,0,0,0,0,2,"(932,1136]","(255,11745]"
313,6,4383,1,0,0,0,0,5,"(534,672]","(13550,15155]"
557,2,4889,1,1,0,0,0,5,"(672,799]","(245,255]"
95,7,0,0,0,0,0,0,12,"(0,195]","(255,11745]"
1018,6,10395,1,0,0,0,0,7,"(1136,1492]","(35,245]"
690,5,6263,1,1,0,0,0,1,"(799,932]","(35,245]"
448,1,11731,1,1,0,0,0,11,"(799,932]","(255,11745]"
279,4,5570,1,0,0,0,1,7,"(427,534]","(255,11745]"
998,7,0,0,0,0,0,1,6,"(0,195]","(255,11745]"
398,2,5689,1,1,0,0,1,9,"(534,672]","(255,11745]"
863,7,0,0,0,0,0,0,3,"(0,195]","(15155,22370]"
707,6,4745,1,0,0,0,0,2,"(427,534]","(255,11745]"
925,7,0,0,0,0,0,1,4,"(0,195]","(255,11745]"
773,1,6366,1,1,0,1,0,3,"(672,799]","(35,245]"
818,5,7129,1,1,0,0,1,5,"(672,799]","(255,11745]"
545,2,8253,1,0,0,0,1,10,"(932,1136]","(255,11745]"
830,1,9597,1,1,0,0,1,4,"(672,799]","(255,11745]"
571,1,5823,1,0,0,0,1,6,"(427,534]","(255,11745]"
292,7,0,0,0,0,0,0,8,"(0,195]","(255,11745]"
5,1,7173,1,1,0,0,0,5,"(672,799]","(27070,75860]"
126,4,15405,1,1,0,0,1,10,"(534,672]","(255,11745]"
79,1,4970,1,0,0,0,0,6,"(534,672]","(255,11745]"
262,3,26738,1,1,0,0,0,4,"(2006,4510]","(255,11745]"
297,6,4286,1,0,0,0,0,10,"(427,534]","(255,11745]"
349,3,0,0,0,0,1,0,4,"(0,195]","(255,11745]"
481,4,4163,1,1,0,1,1,7,"(195,427]","(255,11745]"
749,2,7053,1,1,0,1,1,10,"(672,799]","(255,11745]"
866,4,0,0,0,1,0,1,5,"(0,195]","(255,11745]"
530,2,5317,1,0,0,0,0,9,"(932,1136]","(15155,22370]"
596,4,0,0,1,1,0,0,5,"(0,195]","(255,11745]"
400,6,5371,1,0,0,0,1,9,"(799,932]","(35,245]"
191,2,6367,1,0,0,0,1,7,"(672,799]","(255,11745]"
999,7,0,0,0,0,0,1,9,"(0,195]","(13550,15155]"
1099,7,0,0,0,0,0,1,11,"(0,195]","(35,245]"
560,1,18229,1,1,0,0,0,2,"(1492,2006]","(255,11745]"
34,6,5653,1,0,0,0,0,7,"(672,799]","(255,11745]"
503,5,11920,1,1,0,0,1,12,"(672,799]","(11825,13550]"
410,7,0,0,0,0,0,1,10,"(0,195]","(35,245]"
473,7,0,0,0,0,0,0,9,"(0,195]","(35,245]"
405,2,5388,1,1,0,0,1,3,"(534,672]","(255,11745]"
812,5,5092,1,0,0,0,0,9,"(672,799]","(255,11745]"
546,4,11369,1,0,0,0,0,10,"(1136,1492]","(255,11745]"
614,2,8018,1,1,0,0,0,7,"(932,1136]","(255,11745]"
909,5,0,0,0,0,0,1,7,"(0,195]","(255,11745]"
145,4,8523,1,1,0,0,1,9,"(1136,1492]","(255,11745]"
447,6,4747,1,0,0,0,0,8,"(534,672]","(255,11745]"
45,1,7183,1,1,0,0,0,3,"(427,534]","(255,11745]"
443,7,0,0,0,0,0,0,8,"(0,195]","(255,11745]"
273,1,10095,1,1,0,0,0,3,"(932,1136]","(255,11745]"
116,7,0,0,0,0,0,0,1,"(0,195]","(255,11745]"
467,3,12970,1,1,0,1,0,10,"(1492,2006]","(15155,22370]"
620,3,8505,1,1,0,0,1,4,"(672,799]","(255,11745]"
668,2,7388,1,0,0,0,0,6,"(932,1136]","(255,11745]"
450,6,12765,1,0,0,0,1,9,"(1492,2006]","(255,11745]"
233,2,12102,1,1,0,1,0,4,"(1136,1492]","(255,11745]"
333,7,0,0,0,0,0,0,5,"(0,195]","(255,11745]"
1021,1,8550,1,0,0,0,0,8,"(932,1136]","(255,11745]"
567,3,4148,1,0,0,1,1,8,"(534,672]","(255,11745]"
364,2,4070,1,0,0,0,1,11,"(534,672]","(13550,15155]"
145,5,7525,1,1,0,0,1,1,"(932,1136]","(255,11745]"
668,7,0,0,0,0,0,0,6,"(0,195]","(255,11745]"
191,6,8280,1,0,0,0,1,5,"(672,799]","(255,11745]"
709,6,4457,1,0,0,0,0,5,"(534,672]","(255,11745]"
155,2,4378,1,0,0,1,1,2,"(427,534]","(255,11745]"
986,1,7496,1,1,0,1,1,7,"(799,932]","(255,11745]"
798,7,0,0,0,0,0,0,11,"(0,195]","(255,11745]"
454,2,11953,1,1,0,0,0,1,"(1136,1492]","(22370,27070]"
752,3,7159,1,1,0,0,1,6,"(427,534]","(255,11745]"
766,7,0,0,0,0,0,0,3,"(0,195]","(255,11745]"
806,4,0,0,1,1,1,1,5,"(0,195]","(255,11745]"
604,6,8530,1,0,0,0,0,5,"(534,672]","(255,11745]"
603,2,9176,1,1,0,0,1,5,"(1136,1492]","(255,11745]"
1067,1,7149,1,1,0,0,0,2,"(534,672]","(11825,13550]"
667,3,0,0,0,1,1,0,1,"(0,195]","(255,11745]"
1054,2,6667,1,1,0,0,1,5,"(534,672]","(11825,13550]"
805,3,7007,1,1,0,0,1,5,"(534,672]","(22370,27070]"
713,5,10072,1,1,0,0,1,9,"(1136,1492]","(35,245]"
106,7,0,0,0,0,0,0,5,"(0,195]","(255,11745]"
569,4,5010,1,0,0,0,0,6,"(672,799]","(255,11745]"
1103,5,3666,1,0,0,1,1,7,"(195,427]","(255,11745]"
676,2,6859,1,1,0,1,0,7,"(1136,1492]","(255,11745]"
51,2,4556,1,0,0,0,1,1,"(195,427]","(255,11745]"
921,2,9761,1,1,0,1,0,7,"(932,1136]","(255,11745]"
45,7,0,0,0,0,0,0,8,"(0,195]","(255,11745]"
648,1,10813,1,1,0,0,0,9,"(799,932]","(255,11745]"
721,5,6661,1,0,0,0,1,4,"(672,799]","(255,11745]"
310,7,2075,1,0,0,0,1,5,"(195,427]","(255,11745]"
1072,1,9503,1,1,0,1,1,3,"(672,799]","(255,11745]"
201,2,5908,1,1,0,1,1,4,"(427,534]","(15155,22370]"
827,5,12456,1,0,0,1,0,8,"(1492,2006]","(245,255]"
391,6,3527,1,0,0,0,1,2,"(427,534]","(255,11745]"
60,6,5879,1,0,0,0,0,2,"(427,534]","(255,11745]"
585,7,0,0,0,0,0,0,4,"(0,195]","(255,11745]"
76,2,8706,1,1,0,1,0,5,"(799,932]","(15155,22370]"
121,4,4396,1,1,0,0,1,11,"(427,534]","(255,11745]"
561,5,8141,1,1,0,0,0,4,"(799,932]","(13550,15155]"
379,1,6152,1,1,0,0,0,4,"(534,672]","(255,11745]"
950,5,7339,1,1,0,0,0,5,"(672,799]","(255,11745]"
6,1,8088,1,1,0,0,0,4,"(799,932]","(255,11745]"
914,2,8343,1,0,0,0,1,2,"(1136,1492]","(255,11745]"
1013,7,0,0,0,0,0,1,6,"(0,195]","(255,11745]"
875,7,0,0,0,0,0,1,5,"(0,195]","(255,11745]"
1107,6,5203,1,0,0,0,1,1,"(534,672]","(255,11745]"
435,6,1961,1,0,0,0,0,9,"(195,427]","(255,11745]"
510,7,0,0,0,0,0,0,1,"(0,195]","(255,11745]"
1072,6,4929,1,0,0,0,1,11,"(427,534]","(255,11745]"
461,3,4021,1,0,0,1,1,4,"(427,534]","(255,11745]"
732,2,6499,1,1,0,0,0,5,"(672,799]","(27070,75860]"
568,4,4682,1,1,0,0,1,7,"(195,427]","(255,11745]"
285,7,0,0,0,0,0,0,1,"(0,195]","(255,11745]"
1100,1,6414,1,0,0,1,1,12,"(799,932]","(255,11745]"
495,5,4766,1,0,0,0,1,3,"(195,427]","(255,11745]"
477,7,0,0,0,0,0,1,5,"(0,195]","(255,11745]"
143,5,7201,1,1,0,0,0,1,"(534,672]","(255,11745]"
176,1,8890,1,1,0,0,0,5,"(932,1136]","(255,11745]"
1054,3,6684,1,1,0,0,1,5,"(534,672]","(11825,13550]"
360,3,6196,1,0,0,0,0,6,"(672,799]","(255,11745]"
308,5,8040,1,0,0,1,1,7,"(799,932]","(255,11745]"
450,6,9422,1,0,0,0,1,1,"(1136,1492]","(255,11745]"
884,5,4585,1,1,0,0,0,4,"(427,534]","(255,11745]"
467,5,10734,1,0,0,0,0,4,"(1136,1492]","(15155,22370]"
126,4,14504,1,1,0,1,1,8,"(534,672]","(255,11745]"
903,4,9752,1,0,0,0,0,7,"(672,799]","(255,11745]"
849,2,6530,1,0,0,1,0,4,"(672,799]","(255,11745]"
652,7,0,0,0,0,0,0,1,"(0,195]","(15155,22370]"
463,3,4708,1,0,0,0,0,3,"(799,932]","(255,11745]"
627,4,5228,1,1,0,1,0,8,"(534,672]","(255,11745]"
646,1,0,0,0,2,1,0,4,"(0,195]","(255,11745]"
289,6,6425,1,0,0,0,0,3,"(534,672]","(255,11745]"
735,7,0,0,0,0,0,0,6,"(0,195]","(255,11745]"
909,1,23081,1,0,0,0,1,7,"(1492,2006]","(255,11745]"
509,1,9527,1,1,0,1,1,8,"(672,799]","(255,11745]"
47,3,6460,1,0,0,0,1,8,"(932,1136]","(255,11745]"
499,2,6424,1,1,0,0,1,12,"(799,932]","(255,11745]"
199,7,0,0,0,0,0,1,4,"(0,195]","(255,11745]"
983,3,8762,1,1,0,0,1,11,"(1136,1492]","(35,245]"
806,5,6255,1,0,0,1,1,8,"(427,534]","(255,11745]"
353,4,4363,1,1,0,1,1,8,"(1136,1492]","(255,11745]"
978,7,0,0,0,0,0,0,5,"(0,195]","(255,11745]"
550,3,6471,1,1,0,0,0,3,"(427,534]","(35,245]"
515,6,9484,1,0,0,0,1,5,"(799,932]","(255,11745]"
54,4,5321,1,0,0,0,1,1,"(427,534]","(255,11745]"
64,7,0,0,0,0,0,1,4,"(0,195]","(22370,27070]"
192,3,14273,1,1,0,0,1,6,"(799,932]","(255,11745]"
149,3,6893,1,1,0,1,1,5,"(534,672]","(255,11745]"
466,2,11191,1,1,0,1,0,3,"(799,932]","(255,11745]"
889,4,4157,1,0,0,0,0,11,"(427,534]","(15155,22370]"
419,3,5116,1,1,0,0,0,9,"(799,932]","(255,11745]"
195,4,6103,1,0,0,0,0,2,"(799,932]","(35,245]"
958,6,4533,1,0,0,0,0,11,"(534,672]","(255,11745]"
801,1,4175,1,0,0,0,0,6,"(427,534]","(27070,75860]"
938,1,8734,1,0,0,1,0,10,"(799,932]","(255,11745]"
452,5,7050,1,1,0,1,1,8,"(534,672]","(255,11745]"
163,1,7207,1,0,0,0,0,2,"(932,1136]","(255,11745]"
932,3,7385,1,0,0,0,1,12,"(799,932]","(15155,22370]"
34,1,6767,1,0,0,0,0,1,"(799,932]","(255,11745]"
468,5,5687,1,0,0,0,0,10,"(672,799]","(255,11745]"
1042,4,4481,1,0,0,1,1,1,"(534,672]","(255,11745]"
816,4,6772,1,1,0,0,0,11,"(672,799]","(255,11745]"
447,7,0,0,0,0,0,0,1,"(0,195]","(255,11745]"
1003,4,5020,1,0,0,0,1,8,"(534,672]","(35,245]"
398,6,3837,1,0,0,0,1,7,"(427,534]","(255,11745]"
806,2,10067,1,1,0,0,1,4,"(672,799]","(255,11745]"
1087,5,6251,1,0,0,0,0,2,"(534,672]","(255,11745]"
150,3,8376,1,1,0,0,0,3,"(799,932]","(27070,75860]"
86,2,3297,1,0,0,0,1,6,"(427,534]","(255,11745]"
1082,3,7237,1,1,0,0,0,6,"(932,1136]","(255,11745]"
184,3,5052,1,0,0,1,0,7,"(427,534]","(255,11745]"
529,7,0,0,0,0,0,0,5,"(0,195]","(11825,13550]"
703,7,0,0,0,0,0,0,12,"(0,195]","(35,245]"
653,2,7152,1,1,0,0,1,11,"(534,672]","(255,11745]"
269,1,8879,1,0,0,1,0,7,"(1136,1492]","(35,245]"
179,1,6400,1,0,0,0,0,3,"(799,932]","(255,11745]"
82,6,4985,1,0,0,0,1,4,"(427,534]","(22370,27070]"
145,4,6007,1,0,0,0,1,2,"(932,1136]","(255,11745]"
997,2,3157,1,0,0,1,1,12,"(195,427]","(255,11745]"
829,6,6018,1,0,0,0,0,11,"(799,932]","(35,245]"
672,5,8585,1,1,0,1,0,2,"(1136,1492]","(35,245]"
417,1,6724,1,0,0,1,1,7,"(672,799]","(255,11745]"
369,4,6352,1,0,0,0,0,2,"(534,672]","(255,11745]"
189,6,7829,1,0,0,0,0,12,"(672,799]","(255,11745]"
795,4,2454,1,0,0,0,1,6,"(195,427]","(255,11745]"
758,1,6654,1,1,0,0,0,3,"(672,799]","(15155,22370]"
82,6,5591,1,0,0,0,1,2,"(534,672]","(22370,27070]"
1009,7,0,0,0,0,0,1,2,"(0,195]","(35,245]"
593,5,10898,1,0,0,1,0,12,"(1136,1492]","(27070,75860]"
353,2,5745,1,0,0,0,1,7,"(1492,2006]","(255,11745]"
281,1,8050,1,1,0,0,0,6,"(534,672]","(255,11745]"
730,6,10110,1,0,0,0,0,1,"(1136,1492]","(255,11745]"
625,4,5090,1,0,0,0,1,6,"(427,534]","(255,11745]"
910,4,5897,1,1,0,0,1,4,"(534,672]","(11825,13550]"
598,5,5529,1,1,0,0,1,2,"(672,799]","(255,11745]"
1084,5,7373,1,1,0,1,1,8,"(799,932]","(35,245]"
253,5,5699,1,1,0,1,1,8,"(534,672]","(245,255]"
497,4,9573,1,1,0,0,0,11,"(932,1136]","(255,11745]"
746,2,3795,1,0,0,1,1,10,"(195,427]","(255,11745]"
817,6,16038,1,0,0,0,0,6,"(2006,4510]","(35,245]"
1050,5,7911,1,1,0,1,1,10,"(534,672]","(11825,13550]"
235,1,5440,1,0,0,0,1,11,"(427,534]","(255,11745]"
260,3,6901,1,0,0,0,0,5,"(932,1136]","(255,11745]"
616,4,7033,1,0,0,0,1,3,"(672,799]","(255,11745]"
350,6,6848,1,0,0,0,1,5,"(534,672]","(255,11745]"
1106,5,5316,1,1,0,0,1,3,"(534,672]","(255,11745]"
1017,6,4067,1,0,0,0,0,7,"(534,672]","(35,245]"
438,7,0,0,0,0,0,1,11,"(0,195]","(255,11745]"
510,4,7679,1,0,0,1,0,7,"(799,932]","(255,11745]"
296,7,0,0,0,0,0,1,4,"(0,195]","(255,11745]"
463,6,4272,1,0,0,0,0,10,"(672,799]","(255,11745]"
875,2,3613,1,0,0,0,1,3,"(195,427]","(255,11745]"
997,6,5406,1,0,0,0,1,5,"(427,534]","(255,11745]"
856,6,5997,1,0,0,0,0,5,"(672,799]","(255,11745]"
522,1,6112,1,0,0,0,1,5,"(427,534]","(255,11745]"
11,5,7547,1,0,0,0,1,4,"(932,1136]","(255,11745]"
969,4,2422,1,0,0,0,1,4,"(427,534]","(255,11745]"
81,2,6494,1,1,0,0,1,3,"(534,672]","(255,11745]"
348,4,6954,1,0,0,1,1,5,"(534,672]","(15155,22370]"
556,3,7028,1,1,0,0,0,6,"(799,932]","(255,11745]"
862,3,11098,1,1,0,1,1,4,"(1136,1492]","(255,11745]"
616,3,9674,1,1,0,0,1,4,"(799,932]","(255,11745]"
101,7,0,0,0,0,0,1,2,"(0,195]","(255,11745]"
634,4,5164,1,0,0,0,0,9,"(534,672]","(15155,22370]"
661,5,5936,1,0,0,0,0,8,"(534,672]","(255,11745]"
835,7,0,0,0,0,0,1,6,"(0,195]","(255,11745]"
153,7,0,0,0,0,0,1,9,"(0,195]","(15155,22370]"
304,1,7294,1,0,0,0,0,5,"(1136,1492]","(255,11745]"
166,6,5879,1,0,0,0,1,11,"(799,932]","(35,245]"
143,1,10709,1,1,0,1,0,7,"(799,932]","(255,11745]"
906,6,8846,1,0,0,0,0,10,"(932,1136]","(35,245]"
1072,1,10063,1,1,0,1,1,7,"(799,932]","(255,11745]"
312,7,0,0,0,0,0,0,11,"(0,195]","(255,11745]"
475,7,0,0,0,0,0,0,4,"(0,195]","(35,245]"
1018,6,13085,1,0,0,0,0,1,"(1492,2006]","(35,245]"
205,4,4788,1,0,0,0,0,10,"(672,799]","(35,245]"
285,3,5576,1,1,0,0,0,5,"(427,534]","(255,11745]"
346,5,7026,1,0,0,0,0,6,"(534,672]","(255,11745]"
963,1,19072,1,1,0,0,0,11,"(1492,2006]","(22370,27070]"
897,3,2766,1,1,0,0,1,7,"(195,427]","(255,11745]"
93,5,7416,1,1,0,0,1,3,"(672,799]","(15155,22370]"
394,2,13568,1,1,0,0,0,12,"(799,932]","(255,11745]"
515,5,8702,1,0,0,0,1,4,"(672,799]","(255,11745]"
769,4,18177,1,1,0,0,1,4,"(2006,4510]","(255,11745]"
688,6,1435,1,0,0,0,1,10,"(0,195]","(15155,22370]"
372,1,12282,1,1,0,0,1,2,"(932,1136]","(255,11745]"
886,7,0,0,0,0,0,0,5,"(0,195]","(11825,13550]"
36,7,0,0,0,0,0,1,7,"(0,195]","(255,11745]"
380,1,18699,1,1,0,0,1,3,"(1492,2006]","(255,11745]"
918,1,4908,1,0,0,0,0,11,"(534,672]","(15155,22370]"
724,7,0,0,0,0,0,0,4,"(0,195]","(255,11745]"
89,7,0,0,0,0,0,1,8,"(0,195]","(255,11745]"
532,7,0,0,0,0,0,0,2,"(0,195]","(255,11745]"
742,2,8944,1,1,0,0,0,1,"(799,932]","(255,11745]"
995,2,9394,1,0,0,0,0,12,"(672,799]","(255,11745]"
8,1,8561,1,1,0,1,0,10,"(799,932]","(255,11745]"
607,7,0,0,0,0,0,1,3,"(0,195]","(255,11745]"
838,5,7427,1,0,0,1,1,5,"(799,932]","(255,11745]"
1035,1,7805,1,1,0,0,0,9,"(672,799]","(27070,75860]"
896,4,6731,1,1,0,0,0,11,"(932,1136]","(35,245]"
458,1,9219,1,1,0,0,0,7,"(799,932]","(255,11745]"
588,4,0,0,0,3,1,0,12,"(0,195]","(15155,22370]"
1033,2,16031,1,1,0,1,0,3,"(1492,2006]","(255,11745]"
674,2,7161,1,0,0,0,1,12,"(799,932]","(255,11745]"
170,1,6569,1,1,0,0,1,6,"(534,672]","(255,11745]"
427,7,0,0,0,0,0,1,10,"(0,195]","(35,245]"
70,7,0,0,0,0,0,0,5,"(0,195]","(255,11745]"
