Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,Promo2
837,6,2013-01-26,1192,140,1,0,0,0,14600.0,0
1020,2,2013-05-28,9656,1172,1,1,0,0,40.0,0
524,4,2014-01-16,6566,753,1,0,0,0,40860.0,0
475,3,2014-05-28,6125,929,1,0,0,0,140.0,0
896,4,2015-05-21,7263,1064,1,1,0,0,170.0,0
722,7,2013-09-22,0,0,0,0,0,0,50.0,0
209,3,2014-04-09,5250,557,1,0,0,0,11680.0,1
330,2,2014-02-25,3091,386,1,0,0,0,370.0,1
422,4,2015-01-08,4423,398,1,1,0,0,2880.0,0
577,3,2013-05-08,4925,672,1,0,0,0,2270.0,1
1017,4,2014-08-14,5637,884,1,0,0,1,110.0,0
742,5,2014-11-07,9220,966,1,1,0,0,4380.0,0
395,7,2015-06-21,0,0,0,0,0,0,3620.0,0
658,3,2013-12-04,8093,725,1,1,0,0,520.0,1
795,7,2014-09-07,0,0,0,0,0,0,510.0,1
512,1,2013-06-03,5454,1328,1,1,0,0,590.0,1
419,6,2013-11-09,4173,736,1,0,0,0,1620.0,0
196,3,2015-04-22,4178,612,1,0,0,0,3850.0,1
717,7,2013-03-03,0,0,0,0,0,0,310.0,1
693,1,2013-08-05,4426,389,1,0,0,1,450.0,1
959,3,2014-12-03,8527,844,1,1,0,0,1060.0,0
599,6,2014-10-18,12703,1080,1,0,0,0,580.0,0
613,1,2014-07-21,6090,932,1,0,0,1,250.0,1
624,5,2015-04-24,5884,624,1,0,0,0,6920.0,0
1010,6,2015-06-27,9654,856,1,0,0,0,4610.0,1
1014,7,2015-06-14,0,0,0,0,0,0,210.0,1
147,7,2014-12-28,0,0,0,0,0,0,8540.0,0
950,5,2014-12-05,7669,673,1,1,0,0,8460.0,0
512,1,2014-05-26,4922,1284,1,0,0,0,590.0,1
1081,2,2014-05-20,8565,1300,1,1,0,0,400.0,0
792,3,2014-01-29,5113,587,1,0,0,0,17280.0,1
935,6,2014-04-26,3039,350,1,0,0,0,22350.0,0
671,1,2014-01-13,5288,566,1,0,0,0,2070.0,1
722,2,2015-05-05,11416,1727,1,1,0,0,50.0,0
491,6,2015-02-21,6732,553,1,0,0,0,4680.0,1
538,3,2014-01-01,0,0,0,0,1,1,990.0,0
266,5,2013-12-27,5179,618,1,0,0,1,360.0,1
405,5,2013-08-30,4973,533,1,1,0,1,1080.0,1
405,4,2014-09-04,4750,492,1,1,0,0,1080.0,1
511,7,2014-11-16,0,0,0,0,0,0,2060.0,0
37,7,2014-02-16,0,0,0,0,0,0,4230.0,0
393,6,2014-08-09,5897,604,1,0,0,0,4820.0,0
867,1,2014-06-02,6272,525,1,1,0,0,21810.0,0
300,5,2015-03-27,6340,827,1,0,0,0,120.0,1
591,5,2015-06-05,8091,645,1,1,0,1,3340.0,1
1068,6,2013-02-02,5227,366,1,0,0,0,5010.0,1
126,2,2013-08-27,6447,567,1,1,0,1,3370.0,1
252,6,2014-09-20,8370,710,1,0,0,0,22330.0,1
329,5,2014-06-27,6071,611,1,0,0,0,1310.0,1
499,1,2015-06-29,7602,877,1,1,0,0,450.0,1
991,5,2013-04-05,5212,486,1,0,0,1,1010.0,0
554,2,2014-12-09,4897,662,1,0,0,0,1200.0,0
883,5,2014-08-01,4898,534,1,1,0,1,3200.0,0
358,6,2014-02-01,10749,1122,1,0,0,0,2890.0,0
313,6,2014-05-17,4383,537,1,0,0,0,14160.0,0
557,2,2014-05-20,4889,706,1,1,0,0,250.0,0
95,7,2014-12-07,0,0,0,0,0,0,1890.0,0
1018,6,2015-07-18,10395,1193,1,0,0,0,140.0,0
690,5,2014-01-10,6263,909,1,1,0,0,100.0,0
448,1,2013-11-18,11731,916,1,1,0,0,3970.0,0
279,4,2013-07-25,5570,486,1,0,0,0,2320.0,1
998,7,2015-06-14,0,0,0,0,0,0,780.0,1
398,2,2013-09-10,5689,619,1,1,0,0,1540.0,1
863,7,2013-03-24,0,0,0,0,0,0,21370.0,0
707,6,2015-02-21,4745,508,1,0,0,0,2900.0,0
925,7,2014-04-06,0,0,0,0,0,0,470.0,1
773,1,2015-03-30,6366,781,1,1,0,1,200.0,0
818,5,2015-05-08,7129,698,1,1,0,0,490.0,1
545,2,2014-10-28,8253,937,1,0,0,0,5020.0,1
830,1,2014-04-28,9597,721,1,1,0,0,6320.0,1
571,1,2013-06-10,5823,470,1,0,0,0,2110.0,1
292,7,2013-08-04,0,0,0,0,0,0,1100.0,0
5,1,2015-05-18,7173,707,1,1,0,0,29910.0,0
126,4,2013-10-10,15405,554,1,1,0,0,3370.0,1
79,1,2015-06-08,4970,555,1,0,0,0,3320.0,0
262,3,2015-04-01,26738,3596,1,1,0,0,1180.0,0
297,6,2013-10-12,4286,497,1,0,0,0,2300.0,0
349,3,2013-04-03,0,0,0,0,0,1,1490.0,0
481,4,2013-07-18,4163,397,1,1,0,1,7470.0,1
749,2,2013-10-08,7053,769,1,1,0,1,3410.0,1
866,4,2015-05-14,0,0,0,0,1,0,9680.0,1
530,2,2014-09-09,5317,995,1,0,0,0,18160.0,0
596,4,2014-05-01,0,0,0,1,1,0,290.0,0
400,6,2014-09-27,5371,829,1,0,0,0,70.0,1
191,2,2013-07-09,6367,721,1,0,0,0,1100.0,1
999,7,2013-09-22,0,0,0,0,0,0,15140.0,1
1099,7,2013-11-24,0,0,0,0,0,0,200.0,1
560,1,2014-02-17,18229,1878,1,1,0,0,1910.0,0
34,6,2013-07-20,5653,755,1,0,0,0,2240.0,0
503,5,2014-12-19,11920,698,1,1,0,0,13080.0,1
410,7,2014-10-12,0,0,0,0,0,0,40.0,1
473,7,2013-09-15,0,0,0,0,0,0,50.0,0
405,2,2015-03-17,5388,550,1,1,0,0,1080.0,1
812,5,2013-09-06,5092,724,1,0,0,0,2590.0,0
546,4,2013-10-17,11369,1489,1,0,0,0,580.0,0
614,2,2014-07-01,8018,1048,1,1,0,0,1160.0,0
909,5,2015-07-10,0,0,0,0,0,0,1680.0,1
145,4,2013-09-26,8523,1348,1,1,0,0,280.0,1
447,6,2013-08-17,4747,576,1,0,0,0,1510.0,0
45,1,2015-03-16,7183,494,1,1,0,0,9710.0,0
443,7,2014-08-31,0,0,0,0,0,0,11400.0,0
273,1,2013-03-04,10095,972,1,1,0,0,8480.0,0
116,7,2014-01-19,0,0,0,0,0,0,680.0,0
467,3,2014-10-08,12970,1526,1,1,0,1,20390.0,0
620,3,2014-04-02,8505,720,1,1,0,0,5440.0,1
668,2,2013-06-11,7388,986,1,0,0,0,1270.0,0
450,6,2013-09-28,12765,1898,1,0,0,0,5780.0,1
233,2,2014-04-15,12102,1178,1,1,0,1,1890.0,0
333,7,2014-05-25,0,0,0,0,0,0,3720.0,0
1021,1,2014-08-25,8550,1118,1,0,0,0,1080.0,0
567,3,2013-08-07,4148,560,1,0,0,1,1010.0,1
364,2,2013-11-12,4070,556,1,0,0,0,13620.0,1
145,5,2014-01-24,7525,1069,1,1,0,0,280.0,1
668,7,2014-06-08,0,0,0,0,0,0,1270.0,0
191,6,2013-05-25,8280,764,1,0,0,0,1100.0,1
709,6,2013-05-04,4457,572,1,0,0,0,500.0,0
155,2,2013-02-12,4378,448,1,0,0,1,3050.0,1
986,1,2014-07-14,7496,845,1,1,0,1,620.0,1
798,7,2014-11-02,0,0,0,0,0,0,9560.0,0
454,2,2014-01-07,11953,1252,1,1,0,0,26450.0,0
752,3,2015-06-17,7159,522,1,1,0,0,970.0,1
766,7,2013-03-24,0,0,0,0,0,0,9820.0,0
806,4,2013-05-30,0,0,0,1,1,1,260.0,1
604,6,2013-05-18,8530,654,1,0,0,0,10950.0,0
603,2,2014-05-06,9176,1197,1,1,0,0,340.0,1
1067,1,2013-02-18,7149,575,1,1,0,0,12020.0,0
667,3,2014-01-01,0,0,0,0,1,1,2870.0,0
1054,2,2015-05-05,6667,641,1,1,0,0,13190.0,1
805,3,2015-05-20,7007,557,1,1,0,0,24770.0,1
713,5,2014-09-19,10072,1299,1,1,0,0,220.0,1
106,7,2014-05-11,0,0,0,0,0,0,1390.0,0
569,4,2014-06-12,5010,740,1,0,0,0,1340.0,0
1103,5,2013-07-12,3666,280,1,0,0,1,1340.0,1
676,2,2013-07-30,6859,1458,1,1,0,1,1410.0,0
51,2,2014-01-14,4556,351,1,0,0,0,10570.0,1
921,2,2015-07-14,9761,1070,1,1,0,1,840.0,0
45,7,2014-08-31,0,0,0,0,0,0,9710.0,0
648,1,2014-09-01,10813,898,1,1,0,0,2130.0,0
721,5,2015-04-24,6661,692,1,0,0,0,3590.0,1
310,7,2013-05-26,2075,219,1,0,0,0,2290.0,1
1072,1,2013-03-25,9503,791,1,1,0,1,5380.0,1
201,2,2014-04-15,5908,440,1,1,0,1,20260.0,1
827,5,2014-08-15,12456,1817,1,0,0,1,250.0,0
391,6,2013-02-02,3527,438,1,0,0,0,460.0,1
60,6,2015-02-28,5879,512,1,0,0,0,5540.0,0
585,7,2015-04-19,0,0,0,0,0,0,440.0,0
76,2,2013-05-28,8706,897,1,1,0,1,19960.0,0
121,4,2014-11-13,4396,473,1,1,0,0,3570.0,1
561,5,2015-04-17,8141,801,1,1,0,0,14300.0,0
379,1,2015-04-13,6152,633,1,1,0,0,6630.0,0
950,5,2013-05-03,7339,684,1,1,0,0,8460.0,0
6,1,2013-04-29,8088,930,1,1,0,0,310.0,0
914,2,2013-02-26,8343,1168,1,0,0,0,2640.0,1
1013,7,2014-06-01,0,0,0,0,0,0,630.0,1
875,7,2013-05-05,0,0,0,0,0,0,5070.0,1
1107,6,2015-01-17,5203,619,1,0,0,0,1400.0,1
435,6,2013-09-14,1961,213,1,0,0,0,910.0,0
510,7,2015-01-25,0,0,0,0,0,0,8260.0,0
1072,6,2014-11-29,4929,439,1,0,0,0,5380.0,1
461,3,2015-04-08,4021,431,1,0,0,1,1790.0,1
732,2,2015-05-19,6499,757,1,1,0,0,35280.0,0
568,4,2013-07-04,4682,384,1,1,0,0,4270.0,1
285,7,2014-01-19,0,0,0,0,0,0,2410.0,0
1100,1,2013-12-30,6414,871,1,0,0,1,540.0,1
495,5,2015-03-27,4766,383,1,0,0,0,5470.0,1
477,7,2015-05-03,0,0,0,0,0,0,770.0,1
143,5,2014-01-10,7201,633,1,1,0,0,2930.0,0
176,1,2014-05-05,8890,955,1,1,0,0,3770.0,0
1054,3,2014-05-07,6684,625,1,1,0,0,13190.0,1
360,3,2014-06-11,6196,686,1,0,0,0,2040.0,0
308,5,2015-07-10,8040,850,1,0,0,1,1070.0,1
450,6,2013-01-05,9422,1451,1,0,0,0,5780.0,1
884,5,2013-04-26,4585,475,1,1,0,0,7550.0,0
467,5,2013-04-19,10734,1410,1,0,0,0,20390.0,0
126,4,2013-08-29,14504,583,1,1,0,1,3370.0,1
903,4,2013-07-25,9752,770,1,0,0,0,7290.0,0
849,2,2014-04-08,6530,786,1,0,0,1,5000.0,0
652,7,2013-01-20,0,0,0,0,0,0,20390.0,0
463,3,2013-03-13,4708,869,1,0,0,0,4160.0,0
627,4,2014-08-21,5228,548,1,1,0,1,3970.0,0
646,1,2015-04-06,0,0,0,0,2,1,620.0,0
289,6,2015-03-21,6425,564,1,0,0,0,6540.0,0
735,7,2013-06-23,0,0,0,0,0,0,1920.0,0
909,1,2015-07-20,23081,1767,1,0,0,0,1680.0,1
509,1,2014-08-18,9527,700,1,1,0,1,4740.0,1
47,3,2013-08-07,6460,976,1,0,0,0,270.0,1
499,2,2013-12-03,6424,828,1,1,0,0,450.0,1
199,7,2015-04-12,0,0,0,0,0,0,6360.0,1
983,3,2014-11-12,8762,1162,1,1,0,0,40.0,1
806,5,2013-08-09,6255,497,1,0,0,1,260.0,1
353,4,2013-08-29,4363,1185,1,1,0,1,900.0,1
978,7,2013-05-05,0,0,0,0,0,0,3890.0,0
550,3,2014-03-05,6471,501,1,1,0,0,50.0,0
515,6,2014-05-24,9484,843,1,0,0,0,11260.0,1
54,4,2015-01-22,5321,530,1,0,0,0,7170.0,1
64,7,2015-04-19,0,0,0,0,0,0,22560.0,1
192,3,2015-06-17,14273,906,1,1,0,0,2770.0,1
149,3,2013-05-29,6893,563,1,1,0,1,2610.0,1
466,2,2015-03-31,11191,849,1,1,0,1,3110.0,0
889,4,2014-11-20,4157,480,1,0,0,0,18670.0,0
419,3,2014-09-17,5116,887,1,1,0,0,1620.0,0
195,4,2015-02-12,6103,838,1,0,0,0,220.0,0
958,6,2014-11-29,4533,539,1,0,0,0,440.0,0
801,1,2013-06-10,4175,483,1,0,0,0,48330.0,0
938,1,2014-10-27,8734,921,1,0,0,1,2820.0,0
452,5,2014-08-22,7050,619,1,1,0,1,1850.0,1
163,1,2014-02-24,7207,950,1,0,0,0,1480.0,0
932,3,2013-12-11,7385,809,1,0,0,0,15700.0,1
34,1,2013-01-28,6767,897,1,0,0,0,2240.0,0
468,5,2014-10-31,5687,682,1,0,0,0,5260.0,0
1042,4,2014-01-02,4481,584,1,0,0,1,3440.0,1
816,4,2014-11-27,6772,776,1,1,0,0,460.0,0
447,7,2015-01-18,0,0,0,0,0,0,1510.0,0
1003,4,2014-08-28,5020,636,1,0,0,0,170.0,1
398,6,2013-07-13,3837,516,1,0,0,0,1540.0,1
806,2,2013-04-30,10067,702,1,1,0,0,260.0,1
1087,5,2014-02-14,6251,628,1,0,0,0,2210.0,0
150,3,2014-03-19,8376,829,1,1,0,0,31830.0,0
86,2,2015-06-23,3297,445,1,0,0,0,480.0,1
1082,3,2015-06-03,7237,940,1,1,0,0,440.0,0
184,3,2013-07-24,5052,503,1,0,0,1,3560.0,0
529,7,2014-05-25,0,0,0,0,0,0,12920.0,0
703,7,2013-12-15,0,0,0,0,0,0,80.0,0
653,2,2014-11-11,7152,563,1,1,0,0,7520.0,1
269,1,2014-07-07,8879,1259,1,0,0,1,60.0,0
179,1,2015-03-09,6400,909,1,0,0,0,480.0,0
82,6,2013-04-20,4985,473,1,0,0,0,22390.0,1
145,4,2014-02-27,6007,975,1,0,0,0,280.0,1
997,2,2013-12-24,3157,309,1,0,0,1,5840.0,1
829,6,2013-11-16,6018,909,1,0,0,0,110.0,0
672,5,2013-02-08,8585,1396,1,1,0,1,240.0,0
417,1,2014-07-21,6724,705,1,0,0,1,840.0,1
369,4,2014-02-27,6352,541,1,0,0,0,5870.0,0
189,6,2013-12-07,7829,769,1,0,0,0,5760.0,0
795,4,2014-06-26,2454,286,1,0,0,0,510.0,1
758,1,2015-03-02,6654,738,1,1,0,0,19780.0,0
82,6,2014-02-22,5591,540,1,0,0,0,22390.0,1
1009,7,2014-02-09,0,0,0,0,0,0,230.0,1
593,5,2013-12-27,10898,1368,1,0,0,1,33060.0,0
353,2,2015-07-07,5745,1745,1,0,0,0,900.0,1
281,1,2015-06-15,8050,661,1,1,0,0,6970.0,0
730,6,2013-01-05,10110,1218,1,0,0,0,1190.0,0
625,4,2013-06-13,5090,505,1,0,0,0,1170.0,1
910,4,2014-04-03,5897,564,1,1,0,0,12480.0,1
598,5,2014-02-07,5529,738,1,1,0,0,550.0,1
1084,5,2014-08-01,7373,882,1,1,0,1,190.0,1
253,5,2013-08-02,5699,663,1,1,0,1,250.0,1
497,4,2013-11-21,9573,1089,1,1,0,0,1610.0,0
746,2,2013-10-15,3795,335,1,0,0,1,4330.0,1
817,6,2013-06-08,16038,2723,1,0,0,0,140.0,0
1050,5,2014-10-24,7911,551,1,1,0,1,13170.0,1
235,1,2014-11-17,5440,506,1,0,0,0,5710.0,1
260,3,2013-05-08,6901,949,1,0,0,0,540.0,0
616,4,2015-03-26,7033,714,1,0,0,0,3040.0,1
350,6,2015-05-23,6848,601,1,0,0,0,8880.0,1
1106,5,2015-03-20,5316,592,1,1,0,0,5330.0,1
1017,6,2015-07-04,4067,559,1,0,0,0,110.0,0
438,7,2013-11-17,0,0,0,0,0,0,1110.0,1
510,4,2014-07-10,7679,834,1,0,0,1,8260.0,0
296,7,2014-04-27,0,0,0,0,0,0,9580.0,1
463,6,2014-10-04,4272,681,1,0,0,0,4160.0,0
875,2,2014-03-11,3613,406,1,0,0,0,5070.0,1
997,6,2015-05-09,5406,440,1,0,0,0,5840.0,1
856,6,2013-05-25,5997,791,1,0,0,0,3020.0,0
522,1,2014-05-12,6112,526,1,0,0,0,7160.0,1
11,5,2014-04-11,7547,1132,1,0,0,0,960.0,1
969,4,2013-04-18,2422,503,1,0,0,0,600.0,1
81,2,2013-03-19,6494,547,1,1,0,0,2370.0,1
348,4,2015-05-28,6954,617,1,0,0,1,16490.0,1
556,3,2013-06-05,7028,800,1,1,0,0,1140.0,0
862,3,2015-04-01,11098,1160,1,1,0,1,2840.0,1
616,3,2014-04-02,9674,893,1,1,0,0,3040.0,1
101,7,2015-02-08,0,0,0,0,0,0,2440.0,1
634,4,2013-09-19,5164,575,1,0,0,0,18610.0,0
661,5,2013-08-23,5936,536,1,0,0,0,2140.0,0
835,7,2015-06-21,0,0,0,0,0,0,2890.0,1
153,7,2014-09-14,0,0,0,0,0,0,16240.0,1
304,1,2015-05-11,7294,1234,1,0,0,0,1950.0,0
166,6,2014-11-15,5879,865,1,0,0,0,100.0,1
143,1,2013-07-29,10709,882,1,1,0,1,2930.0,0
906,6,2013-10-12,8846,1098,1,0,0,0,90.0,0
1072,1,2013-07-29,10063,836,1,1,0,1,5380.0,1
312,7,2014-11-23,0,0,0,0,0,0,11300.0,0
475,7,2015-04-26,0,0,0,0,0,0,140.0,0
1018,6,2015-01-03,13085,1540,1,0,0,0,140.0,0
205,4,2014-10-16,4788,705,1,0,0,0,110.0,0
285,3,2014-05-21,5576,493,1,1,0,0,2410.0,0
346,5,2015-06-26,7026,655,1,0,0,0,8090.0,0
963,1,2014-11-24,19072,1536,1,1,0,0,23620.0,0
897,3,2014-07-02,2766,340,1,1,0,0,3290.0,1
93,5,2013-03-08,7416,780,1,1,0,0,16690.0,1
394,2,2013-12-17,13568,875,1,1,0,0,10850.0,0
515,5,2013-04-19,8702,756,1,0,0,0,11260.0,1
769,4,2015-04-30,18177,4510,1,1,0,0,840.0,1
688,6,2013-10-26,1435,155,1,0,0,0,18760.0,1
372,1,2013-02-04,12282,951,1,1,0,0,4880.0,1
886,7,2014-05-04,0,0,0,0,0,0,12430.0,0
36,7,2013-07-21,0,0,0,0,0,0,540.0,1
380,1,2014-03-17,18699,1600,1,1,0,0,2240.0,1
918,1,2013-11-25,4908,566,1,0,0,0,18710.0,0
724,7,2014-04-06,0,0,0,0,0,0,5900.0,0
89,7,2013-08-11,0,0,0,0,0,0,2380.0,1
532,7,2014-02-16,0,0,0,0,0,0,1070.0,0
742,2,2015-01-27,8944,930,1,1,0,0,4380.0,0
995,2,2014-12-09,9394,779,1,0,0,0,6560.0,0
8,1,2014-10-20,8561,902,1,1,0,1,7520.0,0
607,7,2014-03-23,0,0,0,0,0,0,350.0,1
838,5,2013-05-10,7427,840,1,0,0,1,6890.0,1
1035,1,2013-09-09,7805,796,1,1,0,0,27150.0,0
896,4,2013-11-21,6731,1115,1,1,0,0,170.0,0
458,1,2014-07-14,9219,812,1,1,0,0,3390.0,0
588,4,2013-12-26,0,0,0,0,3,1,15720.0,0
1033,2,2013-03-26,16031,1532,1,1,0,1,7680.0,0
674,2,2013-12-10,7161,883,1,0,0,0,2640.0,1
170,1,2015-06-01,6569,635,1,1,0,0,1070.0,1
427,7,2013-10-06,0,0,0,0,0,0,70.0,1
70,7,2015-05-31,0,0,0,0,0,0,4840.0,0
314,2,2013-01-22,6418,678,1,1,0,0,3560.0,1
888,5,2013-04-19,6798,693,1,0,0,0,4450.0,1
1035,5,2014-10-31,0,0,0,0,1,1,27150.0,0
1044,3,2014-02-26,4856,714,1,0,0,0,240.0,1
696,6,2013-03-23,5488,723,1,0,0,0,430.0,0
977,5,2013-10-11,5919,566,1,1,0,0,520.0,1
454,3,2013-06-19,6724,821,1,1,0,0,26450.0,0
875,4,2013-06-20,5386,502,1,1,0,0,5070.0,1
601,2,2013-07-23,3360,323,1,0,0,1,8220.0,1
918,1,2014-06-16,8646,787,1,1,0,0,18710.0,0
182,2,2014-11-04,6924,492,1,1,0,0,1390.0,1
166,7,2014-06-15,0,0,0,0,0,0,100.0,1
321,4,2015-07-30,7119,656,1,1,0,1,8140.0,1
171,6,2013-04-20,5327,572,1,0,0,0,2640.0,0
343,6,2014-09-06,5221,561,1,0,0,0,18650.0,1
140,2,2015-03-10,6583,903,1,0,0,0,1090.0,1
1063,4,2013-03-07,4240,520,1,1,0,1,6250.0,0
104,1,2013-11-04,11113,1396,1,1,0,0,390.0,0
664,5,2013-07-26,3889,502,1,0,0,1,1680.0,0
33,2,2015-06-09,7317,737,1,0,0,0,1320.0,0
299,6,2014-01-04,5835,585,1,0,0,0,38630.0,0
402,7,2015-01-11,0,0,0,0,0,0,5830.0,1
704,1,2015-02-09,10006,1202,1,0,0,0,1910.0,0
596,7,2013-01-06,0,0,0,0,0,0,290.0,0
1110,1,2014-12-01,7977,792,1,1,0,0,900.0,0
307,6,2015-06-27,811,104,1,0,0,0,18660.0,0
723,1,2014-05-12,5472,504,1,0,0,0,5650.0,1
321,3,2015-05-06,5724,528,1,1,0,0,8140.0,1
689,6,2013-04-13,5149,599,1,0,0,0,15040.0,0
463,7,2014-11-16,0,0,0,0,0,0,4160.0,0
23,1,2013-06-10,4674,407,1,0,0,0,4060.0,0
508,6,2013-02-23,3384,356,1,0,0,0,1280.0,1
560,5,2014-07-04,11665,1435,1,1,0,0,1910.0,0
1038,5,2013-05-24,5173,473,1,0,0,1,17290.0,0
475,4,2013-08-22,4684,828,1,0,0,1,140.0,0
342,2,2015-01-13,11197,843,1,1,0,0,15770.0,1
836,7,2013-03-03,0,0,0,0,0,0,2720.0,0
298,3,2013-08-21,6804,622,1,0,0,1,19840.0,0
512,3,2013-10-16,4322,1209,1,0,0,0,590.0,1
750,1,2015-04-06,0,0,0,0,2,1,8670.0,1
1029,4,2014-04-03,6699,949,1,1,0,0,1590.0,0
698,5,2014-05-09,16473,2019,1,1,0,0,1790.0,0
745,1,2013-12-23,14911,1366,1,0,0,1,17650.0,1
474,1,2013-02-25,5595,608,1,0,0,0,14810.0,1
717,2,2013-03-26,6619,636,1,1,0,1,310.0,1
157,3,2013-09-18,7684,903,1,0,0,0,2950.0,0
694,7,2014-05-25,0,0,0,0,0,0,460.0,1
1024,7,2015-05-10,0,0,0,0,0,0,1990.0,0
875,2,2014-04-15,6427,561,1,1,0,1,5070.0,1
743,2,2013-08-06,2763,355,1,0,0,1,6710.0,1
422,1,2015-03-09,4521,458,1,0,0,0,2880.0,0
56,1,2015-04-06,0,0,0,0,2,1,6620.0,1
390,7,2013-12-22,0,0,0,0,0,0,1600.0,0
862,5,2013-12-13,10614,1334,1,0,0,0,2840.0,1
654,5,2014-11-21,5947,697,1,0,0,0,6930.0,0
335,1,2015-06-01,25360,3403,1,1,0,0,90.0,1
13,2,2013-04-23,5697,431,1,1,0,0,310.0,1
166,6,2015-04-11,5722,828,1,0,0,0,100.0,1
674,5,2014-04-25,7773,1133,1,0,0,1,2640.0,1
854,6,2014-03-08,6558,775,1,0,0,0,4770.0,1
893,7,2013-02-17,0,0,0,0,0,0,130.0,1
1082,1,2013-04-29,9772,1353,1,1,0,0,440.0,0
1080,2,2013-04-30,11648,968,1,1,0,0,2410.0,1
621,6,2013-09-28,4370,632,1,0,0,0,30.0,0
233,6,2013-10-26,7157,839,1,0,0,0,1890.0,0
292,4,2013-06-20,6615,791,1,1,0,1,1100.0,0
872,4,2015-02-26,7064,732,1,0,0,0,3860.0,1
561,7,2014-09-21,0,0,0,0,0,0,14300.0,0
36,3,2013-11-20,8449,1033,1,1,0,0,540.0,1
386,4,2014-02-20,9085,689,1,1,0,0,1460.0,1
588,1,2014-01-20,6624,696,1,1,0,0,15720.0,0
943,7,2014-10-05,0,0,0,0,0,0,18020.0,0
685,3,2013-02-27,6296,672,1,0,0,0,650.0,1
902,4,2013-01-31,4906,631,1,0,0,0,310.0,1
453,5,2014-07-04,7196,848,1,1,0,0,75860.0,0
662,5,2014-09-12,6091,635,1,0,0,0,1070.0,0
909,4,2013-10-10,10163,932,1,1,0,0,1680.0,1
229,4,2015-01-15,8239,698,1,1,0,0,17410.0,1
935,1,2013-07-22,4495,533,1,0,0,1,22350.0,0
669,3,2015-05-06,5330,394,1,1,0,0,17080.0,1
1090,1,2013-01-21,8328,892,1,1,0,0,330.0,1
327,2,2013-01-08,7498,967,1,1,0,0,1390.0,0
398,7,2013-08-18,0,0,0,0,0,0,1540.0,1
749,7,2014-01-26,0,0,0,0,0,0,3410.0,1
416,6,2014-12-06,13855,1727,1,0,0,0,4650.0,0
460,3,2014-03-12,2627,283,1,0,0,0,34050.0,0
292,4,2015-07-23,0,0,0,0,0,1,1100.0,0
913,2,2014-11-18,6822,969,1,0,0,0,280.0,0
363,5,2013-04-05,5887,852,1,0,0,1,250.0,0
628,5,2014-12-05,9527,1010,1,1,0,0,2180.0,0
299,5,2014-08-01,10441,1150,1,1,0,1,38630.0,0
733,1,2013-05-13,16152,3529,1,1,0,0,860.0,0
251,2,2014-09-23,15479,2215,1,0,0,0,340.0,0
1096,6,2014-05-17,4796,576,1,0,0,0,1130.0,1
604,3,2013-04-03,7041,540,1,0,0,1,10950.0,0
865,3,2014-02-05,8471,657,1,1,0,0,2640.0,0
189,3,2013-05-22,6893,718,1,0,0,0,5760.0,0
975,3,2014-02-26,5733,690,1,0,0,0,9630.0,1
824,3,2015-02-18,8124,1010,1,1,0,0,17570.0,0
683,5,2014-06-06,10273,970,1,1,0,0,2850.0,0
85,3,2014-10-08,6685,957,1,1,0,0,1870.0,0
408,7,2014-11-16,0,0,0,0,0,0,1560.0,1
354,1,2014-01-06,12765,957,1,1,0,1,1500.0,0
644,4,2015-07-02,8366,925,1,1,0,0,4030.0,1
364,7,2013-05-19,0,0,0,0,0,0,13620.0,1
347,4,2013-07-11,4323,345,1,0,0,0,9360.0,1
996,7,2013-05-19,0,0,0,0,0,0,2870.0,1
283,3,2013-06-12,5923,629,1,0,0,0,2260.0,1
970,3,2013-12-18,5446,571,1,1,0,0,910.0,1
287,1,2015-07-20,7889,820,1,0,0,0,2740.0,1
88,3,2014-06-04,7470,736,1,1,0,1,10690.0,0
82,5,2013-07-05,10619,1003,1,1,0,0,22390.0,1
725,5,2015-03-20,6237,655,1,1,0,0,17540.0,0
470,7,2014-11-02,0,0,0,0,0,0,50.0,0
239,6,2013-06-01,5372,550,1,0,0,0,610.0,0
653,4,2013-08-22,4402,422,1,0,0,1,7520.0,1
772,7,2015-03-08,0,0,0,0,0,0,1850.0,0
768,2,2015-04-14,17404,1543,1,1,0,1,2630.0,0
694,4,2014-05-15,6085,671,1,0,0,0,460.0,1
408,2,2013-01-29,3365,405,1,0,0,0,1560.0,1
884,3,2015-02-04,6451,567,1,1,0,0,7550.0,0
1,6,2013-02-02,5970,701,1,0,0,0,1270.0,0
337,7,2014-07-13,0,0,0,0,0,0,10600.0,1
988,5,2013-06-07,4715,779,1,1,0,0,30.0,0
408,3,2013-02-13,3428,390,1,0,0,0,1560.0,1
261,2,2014-06-10,10754,939,1,0,0,0,15340.0,1
66,5,2013-04-12,7037,601,1,1,0,0,7660.0,1
471,6,2014-01-04,6807,630,1,0,0,0,5300.0,1
1061,2,2015-01-27,7795,564,1,1,0,0,8110.0,0
1063,7,2015-03-08,0,0,0,0,0,0,6250.0,0
135,3,2013-12-04,7573,556,1,1,0,0,5190.0,1
399,6,2013-05-04,5173,507,1,0,0,0,5360.0,1
834,3,2013-08-28,6271,674,1,1,0,0,3470.0,0
716,7,2013-11-10,0,0,0,0,0,0,3200.0,1
549,7,2014-12-28,0,0,0,0,0,0,2330.0,0
427,4,2013-04-18,5967,642,1,0,0,0,70.0,1
