Store,DayOfWeek,Sales,Open,Promo,StateHoliday,SchoolHoliday,Promo2,Month,Customers_binned,CompetitionDistance_binned
658,3,8093,1,1,0,0,1,12,"(451,902]","(20,7604]"
795,7,0,0,0,0,0,1,9,,"(20,7604]"
512,1,5454,1,1,0,0,1,6,"(902,1353]","(20,7604]"
419,6,4173,1,0,0,0,0,11,"(451,902]","(20,7604]"
196,3,4178,1,0,0,0,1,4,"(451,902]","(20,7604]"
717,7,0,0,0,0,0,1,3,,"(20,7604]"
693,1,4426,1,0,0,1,1,8,"(0,451]","(20,7604]"
959,3,8527,1,1,0,0,0,12,"(451,902]","(20,7604]"
599,6,12703,1,0,0,0,0,10,"(902,1353]","(20,7604]"
613,1,6090,1,0,0,1,1,7,"(902,1353]","(20,7604]"
624,5,5884,1,0,0,0,0,4,"(451,902]","(20,7604]"
1010,6,9654,1,0,0,0,1,6,"(451,902]","(20,7604]"
1014,7,0,0,0,0,0,1,6,,"(20,7604]"
147,7,0,0,0,0,0,0,12,,"(7604,15188]"
950,5,7669,1,1,0,0,0,12,"(451,902]","(7604,15188]"
512,1,4922,1,0,0,0,1,5,"(902,1353]","(20,7604]"
1081,2,8565,1,1,0,0,0,5,"(902,1353]","(20,7604]"
792,3,5113,1,0,0,0,1,1,"(451,902]","(15188,22772]"
935,6,3039,1,0,0,0,0,4,"(0,451]","(15188,22772]"
671,1,5288,1,0,0,0,1,1,"(451,902]","(20,7604]"
722,2,11416,1,1,0,0,0,5,"(1353,1804]","(20,7604]"
491,6,6732,1,0,0,0,1,2,"(451,902]","(20,7604]"
538,3,0,0,0,1,1,0,1,,"(20,7604]"
266,5,5179,1,0,0,1,1,12,"(451,902]","(20,7604]"
405,5,4973,1,1,0,1,1,8,"(451,902]","(20,7604]"
405,4,4750,1,1,0,0,1,9,"(451,902]","(20,7604]"
511,7,0,0,0,0,0,0,11,,"(20,7604]"
37,7,0,0,0,0,0,0,2,,"(20,7604]"
393,6,5897,1,0,0,0,0,8,"(451,902]","(20,7604]"
867,1,6272,1,1,0,0,0,6,"(451,902]","(15188,22772]"
300,5,6340,1,0,0,0,1,3,"(451,902]","(20,7604]"
591,5,8091,1,1,0,1,1,6,"(451,902]","(20,7604]"
1068,6,5227,1,0,0,0,1,2,"(0,451]","(20,7604]"
126,2,6447,1,1,0,1,1,8,"(451,902]","(20,7604]"
252,6,8370,1,0,0,0,1,9,"(451,902]","(15188,22772]"
329,5,6071,1,0,0,0,1,6,"(451,902]","(20,7604]"
499,1,7602,1,1,0,0,1,6,"(451,902]","(20,7604]"
991,5,5212,1,0,0,1,0,4,"(451,902]","(20,7604]"
554,2,4897,1,0,0,0,0,12,"(451,902]","(20,7604]"
883,5,4898,1,1,0,1,0,8,"(451,902]","(20,7604]"
358,6,10749,1,0,0,0,0,2,"(902,1353]","(20,7604]"
313,6,4383,1,0,0,0,0,5,"(451,902]","(7604,15188]"
557,2,4889,1,1,0,0,0,5,"(451,902]","(20,7604]"
95,7,0,0,0,0,0,0,12,,"(20,7604]"
1018,6,10395,1,0,0,0,0,7,"(902,1353]","(20,7604]"
690,5,6263,1,1,0,0,0,1,"(902,1353]","(20,7604]"
448,1,11731,1,1,0,0,0,11,"(902,1353]","(20,7604]"
279,4,5570,1,0,0,0,1,7,"(451,902]","(20,7604]"
998,7,0,0,0,0,0,1,6,,"(20,7604]"
398,2,5689,1,1,0,0,1,9,"(451,902]","(20,7604]"
863,7,0,0,0,0,0,0,3,,"(15188,22772]"
707,6,4745,1,0,0,0,0,2,"(451,902]","(20,7604]"
925,7,0,0,0,0,0,1,4,,"(20,7604]"
773,1,6366,1,1,0,1,0,3,"(451,902]","(20,7604]"
818,5,7129,1,1,0,0,1,5,"(451,902]","(20,7604]"
545,2,8253,1,0,0,0,1,10,"(902,1353]","(20,7604]"
830,1,9597,1,1,0,0,1,4,"(451,902]","(20,7604]"
571,1,5823,1,0,0,0,1,6,"(451,902]","(20,7604]"
292,7,0,0,0,0,0,0,8,,"(20,7604]"
5,1,7173,1,1,0,0,0,5,"(451,902]","(22772,30356]"
126,4,15405,1,1,0,0,1,10,"(451,902]","(20,7604]"
79,1,4970,1,0,0,0,0,6,"(451,902]","(20,7604]"
262,3,26738,1,1,0,0,0,4,"(3157,3608]","(20,7604]"
297,6,4286,1,0,0,0,0,10,"(451,902]","(20,7604]"
349,3,0,0,0,0,1,0,4,,"(20,7604]"
481,4,4163,1,1,0,1,1,7,"(0,451]","(20,7604]"
749,2,7053,1,1,0,1,1,10,"(451,902]","(20,7604]"
866,4,0,0,0,1,0,1,5,,"(7604,15188]"
530,2,5317,1,0,0,0,0,9,"(902,1353]","(15188,22772]"
596,4,0,0,1,1,0,0,5,,"(20,7604]"
400,6,5371,1,0,0,0,1,9,"(451,902]","(20,7604]"
191,2,6367,1,0,0,0,1,7,"(451,902]","(20,7604]"
999,7,0,0,0,0,0,1,9,,"(7604,15188]"
1099,7,0,0,0,0,0,1,11,,"(20,7604]"
560,1,18229,1,1,0,0,0,2,"(1804,2255]","(20,7604]"
34,6,5653,1,0,0,0,0,7,"(451,902]","(20,7604]"
503,5,11920,1,1,0,0,1,12,"(451,902]","(7604,15188]"
410,7,0,0,0,0,0,1,10,,"(20,7604]"
473,7,0,0,0,0,0,0,9,,"(20,7604]"
405,2,5388,1,1,0,0,1,3,"(451,902]","(20,7604]"
812,5,5092,1,0,0,0,0,9,"(451,902]","(20,7604]"
546,4,11369,1,0,0,0,0,10,"(1353,1804]","(20,7604]"
614,2,8018,1,1,0,0,0,7,"(902,1353]","(20,7604]"
909,5,0,0,0,0,0,1,7,,"(20,7604]"
145,4,8523,1,1,0,0,1,9,"(902,1353]","(20,7604]"
447,6,4747,1,0,0,0,0,8,"(451,902]","(20,7604]"
45,1,7183,1,1,0,0,0,3,"(451,902]","(7604,15188]"
443,7,0,0,0,0,0,0,8,,"(7604,15188]"
273,1,10095,1,1,0,0,0,3,"(902,1353]","(7604,15188]"
116,7,0,0,0,0,0,0,1,,"(20,7604]"
467,3,12970,1,1,0,1,0,10,"(1353,1804]","(15188,22772]"
620,3,8505,1,1,0,0,1,4,"(451,902]","(20,7604]"
668,2,7388,1,0,0,0,0,6,"(902,1353]","(20,7604]"
450,6,12765,1,0,0,0,1,9,"(1804,2255]","(20,7604]"
233,2,12102,1,1,0,1,0,4,"(902,1353]","(20,7604]"
333,7,0,0,0,0,0,0,5,,"(20,7604]"
1021,1,8550,1,0,0,0,0,8,"(902,1353]","(20,7604]"
567,3,4148,1,0,0,1,1,8,"(451,902]","(20,7604]"
364,2,4070,1,0,0,0,1,11,"(451,902]","(7604,15188]"
145,5,7525,1,1,0,0,1,1,"(902,1353]","(20,7604]"
668,7,0,0,0,0,0,0,6,,"(20,7604]"
191,6,8280,1,0,0,0,1,5,"(451,902]","(20,7604]"
709,6,4457,1,0,0,0,0,5,"(451,902]","(20,7604]"
155,2,4378,1,0,0,1,1,2,"(0,451]","(20,7604]"
986,1,7496,1,1,0,1,1,7,"(451,902]","(20,7604]"
798,7,0,0,0,0,0,0,11,,"(7604,15188]"
454,2,11953,1,1,0,0,0,1,"(902,1353]","(22772,30356]"
752,3,7159,1,1,0,0,1,6,"(451,902]","(20,7604]"
766,7,0,0,0,0,0,0,3,,"(7604,15188]"
806,4,0,0,1,1,1,1,5,,"(20,7604]"
604,6,8530,1,0,0,0,0,5,"(451,902]","(7604,15188]"
603,2,9176,1,1,0,0,1,5,"(902,1353]","(20,7604]"
1067,1,7149,1,1,0,0,0,2,"(451,902]","(7604,15188]"
667,3,0,0,0,1,1,0,1,,"(20,7604]"
1054,2,6667,1,1,0,0,1,5,"(451,902]","(7604,15188]"
805,3,7007,1,1,0,0,1,5,"(451,902]","(22772,30356]"
713,5,10072,1,1,0,0,1,9,"(902,1353]","(20,7604]"
106,7,0,0,0,0,0,0,5,,"(20,7604]"
569,4,5010,1,0,0,0,0,6,"(451,902]","(20,7604]"
1103,5,3666,1,0,0,1,1,7,"(0,451]","(20,7604]"
676,2,6859,1,1,0,1,0,7,"(1353,1804]","(20,7604]"
51,2,4556,1,0,0,0,1,1,"(0,451]","(7604,15188]"
921,2,9761,1,1,0,1,0,7,"(902,1353]","(20,7604]"
45,7,0,0,0,0,0,0,8,,"(7604,15188]"
648,1,10813,1,1,0,0,0,9,"(451,902]","(20,7604]"
721,5,6661,1,0,0,0,1,4,"(451,902]","(20,7604]"
310,7,2075,1,0,0,0,1,5,"(0,451]","(20,7604]"
1072,1,9503,1,1,0,1,1,3,"(451,902]","(20,7604]"
201,2,5908,1,1,0,1,1,4,"(0,451]","(15188,22772]"
827,5,12456,1,0,0,1,0,8,"(1804,2255]","(20,7604]"
391,6,3527,1,0,0,0,1,2,"(0,451]","(20,7604]"
60,6,5879,1,0,0,0,0,2,"(451,902]","(20,7604]"
585,7,0,0,0,0,0,0,4,,"(20,7604]"
76,2,8706,1,1,0,1,0,5,"(451,902]","(15188,22772]"
121,4,4396,1,1,0,0,1,11,"(451,902]","(20,7604]"
561,5,8141,1,1,0,0,0,4,"(451,902]","(7604,15188]"
379,1,6152,1,1,0,0,0,4,"(451,902]","(20,7604]"
950,5,7339,1,1,0,0,0,5,"(451,902]","(7604,15188]"
6,1,8088,1,1,0,0,0,4,"(902,1353]","(20,7604]"
914,2,8343,1,0,0,0,1,2,"(902,1353]","(20,7604]"
1013,7,0,0,0,0,0,1,6,,"(20,7604]"
875,7,0,0,0,0,0,1,5,,"(20,7604]"
1107,6,5203,1,0,0,0,1,1,"(451,902]","(20,7604]"
435,6,1961,1,0,0,0,0,9,"(0,451]","(20,7604]"
510,7,0,0,0,0,0,0,1,,"(7604,15188]"
1072,6,4929,1,0,0,0,1,11,"(0,451]","(20,7604]"
461,3,4021,1,0,0,1,1,4,"(0,451]","(20,7604]"
732,2,6499,1,1,0,0,0,5,"(451,902]","(30356,37940]"
568,4,4682,1,1,0,0,1,7,"(0,451]","(20,7604]"
285,7,0,0,0,0,0,0,1,,"(20,7604]"
1100,1,6414,1,0,0,1,1,12,"(451,902]","(20,7604]"
495,5,4766,1,0,0,0,1,3,"(0,451]","(20,7604]"
477,7,0,0,0,0,0,1,5,,"(20,7604]"
143,5,7201,1,1,0,0,0,1,"(451,902]","(20,7604]"
176,1,8890,1,1,0,0,0,5,"(902,1353]","(20,7604]"
1054,3,6684,1,1,0,0,1,5,"(451,902]","(7604,15188]"
360,3,6196,1,0,0,0,0,6,"(451,902]","(20,7604]"
308,5,8040,1,0,0,1,1,7,"(451,902]","(20,7604]"
450,6,9422,1,0,0,0,1,1,"(1353,1804]","(20,7604]"
884,5,4585,1,1,0,0,0,4,"(451,902]","(20,7604]"
467,5,10734,1,0,0,0,0,4,"(1353,1804]","(15188,22772]"
126,4,14504,1,1,0,1,1,8,"(451,902]","(20,7604]"
903,4,9752,1,0,0,0,0,7,"(451,902]","(20,7604]"
849,2,6530,1,0,0,1,0,4,"(451,902]","(20,7604]"
652,7,0,0,0,0,0,0,1,,"(15188,22772]"
463,3,4708,1,0,0,0,0,3,"(451,902]","(20,7604]"
627,4,5228,1,1,0,1,0,8,"(451,902]","(20,7604]"
646,1,0,0,0,2,1,0,4,,"(20,7604]"
289,6,6425,1,0,0,0,0,3,"(451,902]","(20,7604]"
735,7,0,0,0,0,0,0,6,,"(20,7604]"
909,1,23081,1,0,0,0,1,7,"(1353,1804]","(20,7604]"
509,1,9527,1,1,0,1,1,8,"(451,902]","(20,7604]"
47,3,6460,1,0,0,0,1,8,"(902,1353]","(20,7604]"
499,2,6424,1,1,0,0,1,12,"(451,902]","(20,7604]"
199,7,0,0,0,0,0,1,4,,"(20,7604]"
983,3,8762,1,1,0,0,1,11,"(902,1353]","(20,7604]"
806,5,6255,1,0,0,1,1,8,"(451,902]","(20,7604]"
353,4,4363,1,1,0,1,1,8,"(902,1353]","(20,7604]"
978,7,0,0,0,0,0,0,5,,"(20,7604]"
550,3,6471,1,1,0,0,0,3,"(451,902]","(20,7604]"
515,6,9484,1,0,0,0,1,5,"(451,902]","(7604,15188]"
54,4,5321,1,0,0,0,1,1,"(451,902]","(20,7604]"
64,7,0,0,0,0,0,1,4,,"(15188,22772]"
192,3,14273,1,1,0,0,1,6,"(902,1353]","(20,7604]"
149,3,6893,1,1,0,1,1,5,"(451,902]","(20,7604]"
466,2,11191,1,1,0,1,0,3,"(451,902]","(20,7604]"
889,4,4157,1,0,0,0,0,11,"(451,902]","(15188,22772]"
419,3,5116,1,1,0,0,0,9,"(451,902]","(20,7604]"
195,4,6103,1,0,0,0,0,2,"(451,902]","(20,7604]"
958,6,4533,1,0,0,0,0,11,"(451,902]","(20,7604]"
801,1,4175,1,0,0,0,0,6,"(451,902]","(45524,53108]"
938,1,8734,1,0,0,1,0,10,"(902,1353]","(20,7604]"
452,5,7050,1,1,0,1,1,8,"(451,902]","(20,7604]"
163,1,7207,1,0,0,0,0,2,"(902,1353]","(20,7604]"
932,3,7385,1,0,0,0,1,12,"(451,902]","(15188,22772]"
34,1,6767,1,0,0,0,0,1,"(451,902]","(20,7604]"
468,5,5687,1,0,0,0,0,10,"(451,902]","(20,7604]"
1042,4,4481,1,0,0,1,1,1,"(451,902]","(20,7604]"
816,4,6772,1,1,0,0,0,11,"(451,902]","(20,7604]"
447,7,0,0,0,0,0,0,1,,"(20,7604]"
1003,4,5020,1,0,0,0,1,8,"(451,902]","(20,7604]"
398,6,3837,1,0,0,0,1,7,"(451,902]","(20,7604]"
806,2,10067,1,1,0,0,1,4,"(451,902]","(20,7604]"
1087,5,6251,1,0,0,0,0,2,"(451,902]","(20,7604]"
150,3,8376,1,1,0,0,0,3,"(451,902]","(30356,37940]"
86,2,3297,1,0,0,0,1,6,"(0,451]","(20,7604]"
1082,3,7237,1,1,0,0,0,6,"(902,1353]","(20,7604]"
184,3,5052,1,0,0,1,0,7,"(451,902]","(20,7604]"
529,7,0,0,0,0,0,0,5,,"(7604,15188]"
703,7,0,0,0,0,0,0,12,,"(20,7604]"
653,2,7152,1,1,0,0,1,11,"(451,902]","(20,7604]"
269,1,8879,1,0,0,1,0,7,"(902,1353]","(20,7604]"
179,1,6400,1,0,0,0,0,3,"(902,1353]","(20,7604]"
82,6,4985,1,0,0,0,1,4,"(451,902]","(15188,22772]"
145,4,6007,1,0,0,0,1,2,"(902,1353]","(20,7604]"
997,2,3157,1,0,0,1,1,12,"(0,451]","(20,7604]"
829,6,6018,1,0,0,0,0,11,"(902,1353]","(20,7604]"
672,5,8585,1,1,0,1,0,2,"(1353,1804]","(20,7604]"
417,1,6724,1,0,0,1,1,7,"(451,902]","(20,7604]"
369,4,6352,1,0,0,0,0,2,"(451,902]","(20,7604]"
189,6,7829,1,0,0,0,0,12,"(451,902]","(20,7604]"
795,4,2454,1,0,0,0,1,6,"(0,451]","(20,7604]"
758,1,6654,1,1,0,0,0,3,"(451,902]","(15188,22772]"
82,6,5591,1,0,0,0,1,2,"(451,902]","(15188,22772]"
1009,7,0,0,0,0,0,1,2,,"(20,7604]"
593,5,10898,1,0,0,1,0,12,"(1353,1804]","(30356,37940]"
353,2,5745,1,0,0,0,1,7,"(1353,1804]","(20,7604]"
281,1,8050,1,1,0,0,0,6,"(451,902]","(20,7604]"
730,6,10110,1,0,0,0,0,1,"(902,1353]","(20,7604]"
625,4,5090,1,0,0,0,1,6,"(451,902]","(20,7604]"
910,4,5897,1,1,0,0,1,4,"(451,902]","(7604,15188]"
598,5,5529,1,1,0,0,1,2,"(451,902]","(20,7604]"
1084,5,7373,1,1,0,1,1,8,"(451,902]","(20,7604]"
253,5,5699,1,1,0,1,1,8,"(451,902]","(20,7604]"
497,4,9573,1,1,0,0,0,11,"(902,1353]","(20,7604]"
746,2,3795,1,0,0,1,1,10,"(0,451]","(20,7604]"
817,6,16038,1,0,0,0,0,6,"(2706,3157]","(20,7604]"
1050,5,7911,1,1,0,1,1,10,"(451,902]","(7604,15188]"
235,1,5440,1,0,0,0,1,11,"(451,902]","(20,7604]"
260,3,6901,1,0,0,0,0,5,"(902,1353]","(20,7604]"
616,4,7033,1,0,0,0,1,3,"(451,902]","(20,7604]"
350,6,6848,1,0,0,0,1,5,"(451,902]","(7604,15188]"
1106,5,5316,1,1,0,0,1,3,"(451,902]","(20,7604]"
1017,6,4067,1,0,0,0,0,7,"(451,902]","(20,7604]"
438,7,0,0,0,0,0,1,11,,"(20,7604]"
510,4,7679,1,0,0,1,0,7,"(451,902]","(7604,15188]"
296,7,0,0,0,0,0,1,4,,"(7604,15188]"
463,6,4272,1,0,0,0,0,10,"(451,902]","(20,7604]"
875,2,3613,1,0,0,0,1,3,"(0,451]","(20,7604]"
997,6,5406,1,0,0,0,1,5,"(0,451]","(20,7604]"
856,6,5997,1,0,0,0,0,5,"(451,902]","(20,7604]"
522,1,6112,1,0,0,0,1,5,"(451,902]","(20,7604]"
11,5,7547,1,0,0,0,1,4,"(902,1353]","(20,7604]"
969,4,2422,1,0,0,0,1,4,"(451,902]","(20,7604]"
81,2,6494,1,1,0,0,1,3,"(451,902]","(20,7604]"
348,4,6954,1,0,0,1,1,5,"(451,902]","(15188,22772]"
556,3,7028,1,1,0,0,0,6,"(451,902]","(20,7604]"
862,3,11098,1,1,0,1,1,4,"(902,1353]","(20,7604]"
616,3,9674,1,1,0,0,1,4,"(451,902]","(20,7604]"
101,7,0,0,0,0,0,1,2,,"(20,7604]"
634,4,5164,1,0,0,0,0,9,"(451,902]","(15188,22772]"
661,5,5936,1,0,0,0,0,8,"(451,902]","(20,7604]"
835,7,0,0,0,0,0,1,6,,"(20,7604]"
153,7,0,0,0,0,0,1,9,,"(15188,22772]"
304,1,7294,1,0,0,0,0,5,"(902,1353]","(20,7604]"
166,6,5879,1,0,0,0,1,11,"(451,902]","(20,7604]"
143,1,10709,1,1,0,1,0,7,"(451,902]","(20,7604]"
906,6,8846,1,0,0,0,0,10,"(902,1353]","(20,7604]"
1072,1,10063,1,1,0,1,1,7,"(451,902]","(20,7604]"
312,7,0,0,0,0,0,0,11,,"(7604,15188]"
475,7,0,0,0,0,0,0,4,,"(20,7604]"
1018,6,13085,1,0,0,0,0,1,"(1353,1804]","(20,7604]"
205,4,4788,1,0,0,0,0,10,"(451,902]","(20,7604]"
285,3,5576,1,1,0,0,0,5,"(451,902]","(20,7604]"
346,5,7026,1,0,0,0,0,6,"(451,902]","(7604,15188]"
963,1,19072,1,1,0,0,0,11,"(1353,1804]","(22772,30356]"
897,3,2766,1,1,0,0,1,7,"(0,451]","(20,7604]"
93,5,7416,1,1,0,0,1,3,"(451,902]","(15188,22772]"
394,2,13568,1,1,0,0,0,12,"(451,902]","(7604,15188]"
515,5,8702,1,0,0,0,1,4,"(451,902]","(7604,15188]"
769,4,18177,1,1,0,0,1,4,"(4059,4510]","(20,7604]"
688,6,1435,1,0,0,0,1,10,"(0,451]","(15188,22772]"
372,1,12282,1,1,0,0,1,2,"(902,1353]","(20,7604]"
886,7,0,0,0,0,0,0,5,,"(7604,15188]"
36,7,0,0,0,0,0,1,7,,"(20,7604]"
380,1,18699,1,1,0,0,1,3,"(1353,1804]","(20,7604]"
918,1,4908,1,0,0,0,0,11,"(451,902]","(15188,22772]"
724,7,0,0,0,0,0,0,4,,"(20,7604]"
89,7,0,0,0,0,0,1,8,,"(20,7604]"
532,7,0,0,0,0,0,0,2,,"(20,7604]"
742,2,8944,1,1,0,0,0,1,"(902,1353]","(20,7604]"
995,2,9394,1,0,0,0,0,12,"(451,902]","(20,7604]"
8,1,8561,1,1,0,1,0,10,"(451,902]","(20,7604]"
607,7,0,0,0,0,0,1,3,,"(20,7604]"
838,5,7427,1,0,0,1,1,5,"(451,902]","(20,7604]"
1035,1,7805,1,1,0,0,0,9,"(451,902]","(22772,30356]"
896,4,6731,1,1,0,0,0,11,"(902,1353]","(20,7604]"
458,1,9219,1,1,0,0,0,7,"(451,902]","(20,7604]"
588,4,0,0,0,3,1,0,12,,"(15188,22772]"
1033,2,16031,1,1,0,1,0,3,"(1353,1804]","(7604,15188]"
674,2,7161,1,0,0,0,1,12,"(451,902]","(20,7604]"
170,1,6569,1,1,0,0,1,6,"(451,902]","(20,7604]"
427,7,0,0,0,0,0,1,10,,"(20,7604]"
70,7,0,0,0,0,0,0,5,,"(20,7604]"
314,2,6418,1,1,0,0,1,1,"(451,902]","(20,7604]"
888,5,6798,1,0,0,0,1,4,"(451,902]","(20,7604]"
1035,5,0,0,0,1,1,0,10,,"(22772,30356]"
1044,3,4856,1,0,0,0,1,2,"(451,902]","(20,7604]"
696,6,5488,1,0,0,0,0,3,"(451,902]","(20,7604]"
977,5,5919,1,1,0,0,1,10,"(451,902]","(20,7604]"
454,3,6724,1,1,0,0,0,6,"(451,902]","(22772,30356]"
875,4,5386,1,1,0,0,1,6,"(451,902]","(20,7604]"
601,2,3360,1,0,0,1,1,7,"(0,451]","(7604,15188]"
918,1,8646,1,1,0,0,0,6,"(451,902]","(15188,22772]"
182,2,6924,1,1,0,0,1,11,"(451,902]","(20,7604]"
166,7,0,0,0,0,0,1,6,,"(20,7604]"
321,4,7119,1,1,0,1,1,7,"(451,902]","(7604,15188]"
171,6,5327,1,0,0,0,0,4,"(451,902]","(20,7604]"
343,6,5221,1,0,0,0,1,9,"(451,902]","(15188,22772]"
140,2,6583,1,0,0,0,1,3,"(902,1353]","(20,7604]"
1063,4,4240,1,1,0,1,0,3,"(451,902]","(20,7604]"
104,1,11113,1,1,0,0,0,11,"(1353,1804]","(20,7604]"
664,5,3889,1,0,0,1,0,7,"(451,902]","(20,7604]"
33,2,7317,1,0,0,0,0,6,"(451,902]","(20,7604]"
299,6,5835,1,0,0,0,0,1,"(451,902]","(37940,45524]"
402,7,0,0,0,0,0,1,1,,"(20,7604]"
704,1,10006,1,0,0,0,0,2,"(902,1353]","(20,7604]"
596,7,0,0,0,0,0,0,1,,"(20,7604]"
1110,1,7977,1,1,0,0,0,12,"(451,902]","(20,7604]"
307,6,811,1,0,0,0,0,6,"(0,451]","(15188,22772]"
723,1,5472,1,0,0,0,1,5,"(451,902]","(20,7604]"
321,3,5724,1,1,0,0,1,5,"(451,902]","(7604,15188]"
689,6,5149,1,0,0,0,0,4,"(451,902]","(7604,15188]"
463,7,0,0,0,0,0,0,11,,"(20,7604]"
23,1,4674,1,0,0,0,0,6,"(0,451]","(20,7604]"
508,6,3384,1,0,0,0,1,2,"(0,451]","(20,7604]"
560,5,11665,1,1,0,0,0,7,"(1353,1804]","(20,7604]"
1038,5,5173,1,0,0,1,0,5,"(451,902]","(15188,22772]"
475,4,4684,1,0,0,1,0,8,"(451,902]","(20,7604]"
342,2,11197,1,1,0,0,1,1,"(451,902]","(15188,22772]"
836,7,0,0,0,0,0,0,3,,"(20,7604]"
298,3,6804,1,0,0,1,0,8,"(451,902]","(15188,22772]"
512,3,4322,1,0,0,0,1,10,"(902,1353]","(20,7604]"
750,1,0,0,0,2,1,1,4,,"(7604,15188]"
1029,4,6699,1,1,0,0,0,4,"(902,1353]","(20,7604]"
698,5,16473,1,1,0,0,0,5,"(1804,2255]","(20,7604]"
745,1,14911,1,0,0,1,1,12,"(1353,1804]","(15188,22772]"
474,1,5595,1,0,0,0,1,2,"(451,902]","(7604,15188]"
717,2,6619,1,1,0,1,1,3,"(451,902]","(20,7604]"
157,3,7684,1,0,0,0,0,9,"(902,1353]","(20,7604]"
694,7,0,0,0,0,0,1,5,,"(20,7604]"
1024,7,0,0,0,0,0,0,5,,"(20,7604]"
875,2,6427,1,1,0,1,1,4,"(451,902]","(20,7604]"
743,2,2763,1,0,0,1,1,8,"(0,451]","(20,7604]"
422,1,4521,1,0,0,0,0,3,"(451,902]","(20,7604]"
56,1,0,0,0,2,1,1,4,,"(20,7604]"
390,7,0,0,0,0,0,0,12,,"(20,7604]"
862,5,10614,1,0,0,0,1,12,"(902,1353]","(20,7604]"
654,5,5947,1,0,0,0,0,11,"(451,902]","(20,7604]"
335,1,25360,1,1,0,0,1,6,"(3157,3608]","(20,7604]"
13,2,5697,1,1,0,0,1,4,"(0,451]","(20,7604]"
166,6,5722,1,0,0,0,1,4,"(451,902]","(20,7604]"
674,5,7773,1,0,0,1,1,4,"(902,1353]","(20,7604]"
854,6,6558,1,0,0,0,1,3,"(451,902]","(20,7604]"
893,7,0,0,0,0,0,1,2,,"(20,7604]"
1082,1,9772,1,1,0,0,0,4,"(902,1353]","(20,7604]"
1080,2,11648,1,1,0,0,1,4,"(902,1353]","(20,7604]"
621,6,4370,1,0,0,0,0,9,"(451,902]","(20,7604]"
233,6,7157,1,0,0,0,0,10,"(451,902]","(20,7604]"
292,4,6615,1,1,0,1,0,6,"(451,902]","(20,7604]"
872,4,7064,1,0,0,0,1,2,"(451,902]","(20,7604]"
561,7,0,0,0,0,0,0,9,,"(7604,15188]"
36,3,8449,1,1,0,0,1,11,"(902,1353]","(20,7604]"
386,4,9085,1,1,0,0,1,2,"(451,902]","(20,7604]"
588,1,6624,1,1,0,0,0,1,"(451,902]","(15188,22772]"
943,7,0,0,0,0,0,0,10,,"(15188,22772]"
685,3,6296,1,0,0,0,1,2,"(451,902]","(20,7604]"
902,4,4906,1,0,0,0,1,1,"(451,902]","(20,7604]"
453,5,7196,1,1,0,0,0,7,"(451,902]","(68276,75860]"
662,5,6091,1,0,0,0,0,9,"(451,902]","(20,7604]"
909,4,10163,1,1,0,0,1,10,"(902,1353]","(20,7604]"
229,4,8239,1,1,0,0,1,1,"(451,902]","(15188,22772]"
935,1,4495,1,0,0,1,0,7,"(451,902]","(15188,22772]"
669,3,5330,1,1,0,0,1,5,"(0,451]","(15188,22772]"
1090,1,8328,1,1,0,0,1,1,"(451,902]","(20,7604]"
327,2,7498,1,1,0,0,0,1,"(902,1353]","(20,7604]"
398,7,0,0,0,0,0,1,8,,"(20,7604]"
749,7,0,0,0,0,0,1,1,,"(20,7604]"
416,6,13855,1,0,0,0,0,12,"(1353,1804]","(20,7604]"
460,3,2627,1,0,0,0,0,3,"(0,451]","(30356,37940]"
292,4,0,0,0,0,1,0,7,,"(20,7604]"
913,2,6822,1,0,0,0,0,11,"(902,1353]","(20,7604]"
363,5,5887,1,0,0,1,0,4,"(451,902]","(20,7604]"
628,5,9527,1,1,0,0,0,12,"(902,1353]","(20,7604]"
299,5,10441,1,1,0,1,0,8,"(902,1353]","(37940,45524]"
733,1,16152,1,1,0,0,0,5,"(3157,3608]","(20,7604]"
251,2,15479,1,0,0,0,0,9,"(1804,2255]","(20,7604]"
1096,6,4796,1,0,0,0,1,5,"(451,902]","(20,7604]"
604,3,7041,1,0,0,1,0,4,"(451,902]","(7604,15188]"
865,3,8471,1,1,0,0,0,2,"(451,902]","(20,7604]"
189,3,6893,1,0,0,0,0,5,"(451,902]","(20,7604]"
975,3,5733,1,0,0,0,1,2,"(451,902]","(7604,15188]"
824,3,8124,1,1,0,0,0,2,"(902,1353]","(15188,22772]"
683,5,10273,1,1,0,0,0,6,"(902,1353]","(20,7604]"
85,3,6685,1,1,0,0,0,10,"(902,1353]","(20,7604]"
408,7,0,0,0,0,0,1,11,,"(20,7604]"
354,1,12765,1,1,0,1,0,1,"(902,1353]","(20,7604]"
644,4,8366,1,1,0,0,1,7,"(902,1353]","(20,7604]"
364,7,0,0,0,0,0,1,5,,"(7604,15188]"
347,4,4323,1,0,0,0,1,7,"(0,451]","(7604,15188]"
996,7,0,0,0,0,0,1,5,,"(20,7604]"
283,3,5923,1,0,0,0,1,6,"(451,902]","(20,7604]"
970,3,5446,1,1,0,0,1,12,"(451,902]","(20,7604]"
287,1,7889,1,0,0,0,1,7,"(451,902]","(20,7604]"
88,3,7470,1,1,0,1,0,6,"(451,902]","(7604,15188]"
82,5,10619,1,1,0,0,1,7,"(902,1353]","(15188,22772]"
