Store,DayOfWeek,Month,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Promo2,CompetitionDistance_binned
326,1,6,7669,566,1,1,0,0,1,"(10030,10245]"
658,5,10,7038,659,1,1,0,0,1,"(515,525]"
662,5,11,9943,912,1,1,0,0,0,"(1065,1075]"
548,3,4,3566,359,1,0,0,0,0,"(3755,3765]"
991,4,9,4548,432,1,0,0,0,0,"(1005,1015]"
327,5,10,0,0,0,1,1,0,0,"(1380,1395]"
168,2,6,10258,884,1,1,0,0,0,"(12510,12655]"
1036,7,4,0,0,0,0,0,0,1,"(9495,9570]"
295,7,10,0,0,0,0,0,0,1,"(205,215]"
470,7,1,0,0,0,0,0,0,0,"(45,55]"
311,1,4,0,0,0,0,2,1,0,"(675,685]"
852,5,4,5002,610,1,1,0,0,1,"(930,950]"
983,5,4,5906,903,1,0,0,0,1,"(35,45]"
450,4,6,8561,1180,1,0,0,0,1,"(5770,5815]"
1066,6,6,10622,1075,1,0,0,0,0,"(3345,3360]"
297,6,8,3580,405,1,0,0,0,0,"(2295,2305]"
294,7,9,0,0,0,0,0,0,0,"(3145,3185]"
364,6,7,3273,411,1,0,0,0,1,"(13550,13795]"
341,2,3,3466,539,1,0,0,0,0,"(185,195]"
435,2,10,3106,361,1,1,0,0,0,"(905,915]"
425,3,7,3544,426,1,1,0,1,0,"(1455,1465]"
216,1,4,0,0,0,0,2,1,1,"(185,195]"
25,5,1,10659,1522,1,1,0,0,0,"(425,435]"
265,6,8,2519,245,1,0,0,0,1,"(4575,4585]"
47,5,3,5932,799,1,0,0,0,1,"(265,275]"
234,1,7,9921,984,1,0,0,1,0,"(4365,4375]"
150,5,12,10345,1063,1,0,0,1,0,"(31095,32035]"
962,2,4,5242,853,1,0,0,1,0,"(255,265]"
301,1,6,7128,657,1,1,0,0,0,"(4500,4515]"
791,2,1,9731,932,1,1,0,1,0,"(5925,5965]"
675,5,11,5105,511,1,1,0,0,1,"(2095,2105]"
202,5,1,4045,381,1,0,0,0,0,"(5075,5145]"
255,6,7,6379,592,1,0,0,0,1,"(4600,4655]"
593,5,5,8681,1132,1,1,0,0,0,"(32695,33555]"
546,2,2,14590,1628,1,1,0,1,0,"(575,585]"
394,7,1,0,0,0,0,0,0,0,"(10770,10920]"
762,2,5,4307,430,1,0,0,1,1,"(1275,1285]"
924,5,3,4758,505,1,0,0,0,1,"(6380,6445]"
475,7,1,0,0,0,0,0,0,0,"(135,145]"
704,5,9,9483,1060,1,0,0,0,0,"(1905,1915]"
632,1,7,6316,856,1,0,0,1,0,"(3345,3360]"
376,5,12,12102,1240,1,1,0,0,0,"(155,165]"
235,4,6,7039,555,1,1,0,0,1,"(5585,5750]"
265,5,5,5282,539,1,1,0,0,1,"(4575,4585]"
694,3,3,8671,775,1,1,0,0,1,"(455,465]"
86,3,12,7987,883,1,1,0,0,1,"(475,485]"
947,4,3,7425,1050,1,1,0,0,1,"(455,465]"
544,2,2,15077,1872,1,1,0,1,1,"(245,255]"
968,7,10,0,0,0,0,0,0,0,"(1185,1195]"
709,2,4,11755,1541,1,0,0,1,0,"(495,505]"
965,5,10,7772,833,1,1,0,0,0,"(105,115]"
335,7,7,8029,1509,1,0,0,0,1,"(85,95]"
1073,1,2,6633,897,1,0,0,0,1,"(1705,1720]"
1048,6,4,4661,433,1,0,0,0,1,"(1855,1865]"
1090,6,8,2644,343,1,0,0,0,1,"(325,335]"
108,3,4,11170,844,1,1,0,0,0,"(2185,2195]"
119,7,1,0,0,0,0,0,0,0,"(2095,2105]"
531,3,12,6848,797,1,1,0,0,0,"(4000,4035]"
597,3,9,3339,550,1,0,0,0,1,"(145,155]"
855,6,7,3436,392,1,0,0,0,1,"(3435,3445]"
623,2,4,7554,855,1,1,0,0,1,"(4070,4095]"
965,2,6,10049,961,1,1,0,0,0,"(105,115]"
1095,6,8,2269,421,1,0,0,0,1,"(685,695]"
192,6,5,16106,1068,1,0,0,0,1,"(2755,2775]"
548,5,10,4991,432,1,1,0,1,0,"(3755,3765]"
44,6,1,3773,487,1,0,0,0,0,"(535,545]"
915,3,3,4661,408,1,0,0,0,1,"(645,655]"
484,1,5,8144,764,1,1,0,0,0,"(14230,14435]"
496,4,9,7279,802,1,1,0,0,0,"(2775,2795]"
239,7,7,0,0,0,0,0,0,0,"(605,615]"
909,3,1,15677,1334,1,1,0,0,1,"(1660,1685]"
781,7,1,0,0,0,0,0,0,0,"(625,635]"
511,1,1,7009,895,1,1,0,0,0,"(2055,2065]"
496,3,3,8542,882,1,1,0,0,0,"(2775,2795]"
1004,4,3,5739,463,1,1,0,0,1,"(965,975]"
493,2,4,10623,936,1,1,0,1,1,"(1145,1155]"
281,5,3,6150,569,1,0,0,0,0,"(6950,7065]"
775,7,9,0,0,0,0,0,0,1,"(6950,7065]"
216,1,10,9769,1118,1,1,0,1,1,"(185,195]"
759,6,2,4694,531,1,0,0,0,1,"(105,115]"
263,1,8,2691,265,1,0,0,1,1,"(1135,1145]"
800,4,1,5880,551,1,1,0,0,0,"(2010,2025]"
1050,5,10,8110,575,1,1,0,1,1,"(13155,13360]"
864,4,3,4521,639,1,1,0,0,1,"(1015,1050]"
475,6,7,6476,1016,1,0,0,0,0,"(135,145]"
567,5,9,3856,560,1,0,0,0,1,"(1005,1015]"
493,7,3,0,0,0,0,0,0,1,"(1145,1155]"
596,2,5,5288,733,1,1,0,0,0,"(285,295]"
801,7,6,0,0,0,0,0,0,0,"(47460,53295]"
972,7,9,0,0,0,0,0,0,0,"(14885,15000]"
624,6,2,4723,453,1,0,0,0,0,"(6895,6925]"
51,1,3,5271,448,1,0,0,0,1,"(10510,10585]"
243,5,4,5735,884,1,0,0,0,1,"(305,315]"
681,3,3,2304,390,1,0,0,0,1,"(615,625]"
860,2,7,7063,786,1,1,0,1,0,"(5965,6085]"
592,4,2,3379,499,1,0,0,0,0,"(2520,2570]"
477,6,1,5518,454,1,0,0,0,1,"(765,775]"
757,1,12,6258,570,1,0,0,0,0,"(3445,3455]"
716,4,6,4927,389,1,0,0,0,1,"(3185,3205]"
889,5,6,5030,538,1,1,0,0,0,"(18655,18690]"
883,7,7,0,0,0,0,0,0,0,"(3185,3205]"
1083,3,9,5650,373,1,1,0,1,1,"(11435,11745]"
330,3,4,3334,425,1,0,0,0,1,"(365,375]"
772,5,10,0,0,0,1,1,0,0,"(1845,1855]"
826,4,11,7585,751,1,0,0,0,0,"(7955,8010]"
624,1,3,11342,915,1,1,0,1,0,"(6895,6925]"
365,1,4,6353,646,1,1,0,0,1,"(2400,2425]"
716,2,1,4443,349,1,1,0,0,1,"(3185,3205]"
378,7,5,0,0,0,0,0,0,0,"(2125,2155]"
910,7,5,0,0,0,0,0,0,1,"(12455,12510]"
469,3,3,8814,1192,1,0,0,0,0,"(705,715]"
156,3,2,5164,627,1,0,0,0,1,"(2010,2025]"
966,4,1,3683,528,1,0,0,0,0,"(750,765]"
527,1,12,15952,1232,1,1,0,0,0,"(5815,5835]"
355,5,4,7551,1019,1,0,0,0,0,"(9715,9745]"
47,6,10,5399,721,1,0,0,0,1,"(265,275]"
463,3,3,5352,885,1,0,0,0,0,"(4155,4170]"
499,6,1,4534,689,1,0,0,0,1,"(445,455]"
1086,6,8,6757,722,1,0,0,1,1,"(175,185]"
799,2,9,8080,814,1,0,0,0,0,"(2670,2705]"
1023,6,8,5829,720,1,0,0,0,1,"(3730,3745]"
97,7,10,0,0,0,0,0,0,0,"(8975,8985]"
734,5,9,6607,627,1,1,0,0,1,"(215,225]"
651,5,10,7665,952,1,1,0,0,0,"(195,205]"
276,4,11,4894,570,1,1,0,0,1,"(2955,2965]"
781,1,9,7002,851,1,1,0,0,0,"(625,635]"
267,3,8,7831,935,1,1,0,1,0,"(2450,2465]"
562,4,9,17304,2975,1,1,0,1,0,"(1205,1215]"
1078,6,4,4744,397,1,0,0,0,1,"(665,675]"
486,2,10,3432,476,1,0,0,0,1,"(2305,2325]"
206,1,3,11871,1126,1,1,0,0,1,"(375,385]"
63,3,6,7587,661,1,1,0,0,1,"(3670,3730]"
131,3,3,5935,578,1,1,0,0,0,"(915,930]"
971,7,10,0,0,0,0,0,0,1,"(1135,1145]"
738,4,4,6107,554,1,0,0,1,0,"(5965,6085]"
1104,1,5,4385,381,1,0,0,0,1,"(255,265]"
837,6,1,1192,140,1,0,0,0,0,"(14585,14610]"
1020,2,5,9656,1172,1,1,0,0,0,"(35,45]"
524,4,1,6566,753,1,0,0,0,0,"(40700,47460]"
475,3,5,6125,929,1,0,0,0,0,"(135,145]"
896,4,5,7263,1064,1,1,0,0,0,"(165,175]"
722,7,9,0,0,0,0,0,0,0,"(45,55]"
209,3,4,5250,557,1,0,0,0,1,"(11435,11745]"
330,2,2,3091,386,1,0,0,0,1,"(365,375]"
422,4,1,4423,398,1,1,0,0,0,"(2875,2885]"
577,3,5,4925,672,1,0,0,0,1,"(2265,2275]"
1017,4,8,5637,884,1,0,0,1,0,"(105,115]"
742,5,11,9220,966,1,1,0,0,0,"(4375,4390]"
395,7,6,0,0,0,0,0,0,0,"(3605,3630]"
658,3,12,8093,725,1,1,0,0,1,"(515,525]"
795,7,9,0,0,0,0,0,0,1,"(505,515]"
512,1,6,5454,1328,1,1,0,0,1,"(585,595]"
419,6,11,4173,736,1,0,0,0,0,"(1615,1625]"
196,3,4,4178,612,1,0,0,0,1,"(3815,3855]"
717,7,3,0,0,0,0,0,0,1,"(305,315]"
693,1,8,4426,389,1,0,0,1,1,"(445,455]"
959,3,12,8527,844,1,1,0,0,0,"(1050,1065]"
599,6,10,12703,1080,1,0,0,0,0,"(575,585]"
613,1,7,6090,932,1,0,0,1,1,"(245,255]"
624,5,4,5884,624,1,0,0,0,0,"(6895,6925]"
1010,6,6,9654,856,1,0,0,0,1,"(4600,4655]"
1014,7,6,0,0,0,0,0,0,1,"(205,215]"
147,7,12,0,0,0,0,0,0,0,"(8470,8545]"
950,5,12,7669,673,1,1,0,0,0,"(8430,8470]"
512,1,5,4922,1284,1,0,0,0,1,"(585,595]"
1081,2,5,8565,1300,1,1,0,0,0,"(395,405]"
792,3,1,5113,587,1,0,0,0,1,"(17195,17315]"
935,6,4,3039,350,1,0,0,0,0,"(22340,22370]"
671,1,1,5288,566,1,0,0,0,1,"(2065,2080]"
722,2,5,11416,1727,1,1,0,0,0,"(45,55]"
491,6,2,6732,553,1,0,0,0,1,"(4655,4690]"
538,3,1,0,0,0,0,1,1,0,"(985,995]"
266,5,12,5179,618,1,0,0,1,1,"(355,365]"
405,5,8,4973,533,1,1,0,1,1,"(1075,1085]"
405,4,9,4750,492,1,1,0,0,1,"(1075,1085]"
511,7,11,0,0,0,0,0,0,0,"(2055,2065]"
37,7,2,0,0,0,0,0,0,0,"(4220,4245]"
393,6,8,5897,604,1,0,0,0,0,"(4795,4830]"
867,1,6,6272,525,1,1,0,0,0,"(21800,22340]"
300,5,3,6340,827,1,0,0,0,1,"(115,125]"
591,5,6,8091,645,1,1,0,1,1,"(3325,3345]"
1068,6,2,5227,366,1,0,0,0,1,"(4985,5015]"
126,2,8,6447,567,1,1,0,1,1,"(3360,3375]"
252,6,9,8370,710,1,0,0,0,1,"(21800,22340]"
329,5,6,6071,611,1,0,0,0,1,"(1305,1315]"
499,1,6,7602,877,1,1,0,0,1,"(445,455]"
991,5,4,5212,486,1,0,0,1,0,"(1005,1015]"
554,2,12,4897,662,1,0,0,0,0,"(1195,1205]"
883,5,8,4898,534,1,1,0,1,0,"(3185,3205]"
358,6,2,10749,1122,1,0,0,0,0,"(2885,2895]"
313,6,5,4383,537,1,0,0,0,0,"(14085,14230]"
557,2,5,4889,706,1,1,0,0,0,"(245,255]"
95,7,12,0,0,0,0,0,0,0,"(1885,1905]"
1018,6,7,10395,1193,1,0,0,0,0,"(135,145]"
690,5,1,6263,909,1,1,0,0,0,"(95,105]"
448,1,11,11731,916,1,1,0,0,0,"(3945,4000]"
279,4,7,5570,486,1,0,0,0,1,"(2305,2325]"
998,7,6,0,0,0,0,0,0,1,"(775,790]"
398,2,9,5689,619,1,1,0,0,1,"(1535,1550]"
863,7,3,0,0,0,0,0,0,0,"(21170,21800]"
707,6,2,4745,508,1,0,0,0,0,"(2895,2905]"
925,7,4,0,0,0,0,0,0,1,"(465,475]"
773,1,3,6366,781,1,1,0,1,0,"(195,205]"
818,5,5,7129,698,1,1,0,0,1,"(485,495]"
545,2,10,8253,937,1,0,0,0,1,"(5015,5025]"
830,1,4,9597,721,1,1,0,0,1,"(6310,6325]"
571,1,6,5823,470,1,0,0,0,1,"(2105,2125]"
292,7,8,0,0,0,0,0,0,0,"(1095,1105]"
5,1,5,7173,707,1,1,0,0,0,"(28360,29970]"
126,4,10,15405,554,1,1,0,0,1,"(3360,3375]"
79,1,6,4970,555,1,0,0,0,0,"(3295,3325]"
262,3,4,26738,3596,1,1,0,0,0,"(1175,1185]"
297,6,10,4286,497,1,0,0,0,0,"(2295,2305]"
349,3,4,0,0,0,0,0,1,0,"(1485,1505]"
481,4,7,4163,397,1,1,0,1,1,"(7315,7495]"
749,2,10,7053,769,1,1,0,1,1,"(3400,3435]"
866,4,5,0,0,0,0,1,0,1,"(9655,9715]"
530,2,9,5317,995,1,0,0,0,0,"(18105,18265]"
596,4,5,0,0,0,1,1,0,0,"(285,295]"
400,6,9,5371,829,1,0,0,0,1,"(65,75]"
191,2,7,6367,721,1,0,0,0,1,"(1095,1105]"
999,7,9,0,0,0,0,0,0,1,"(15045,15155]"
1099,7,11,0,0,0,0,0,0,1,"(195,205]"
560,1,2,18229,1878,1,1,0,0,0,"(1905,1915]"
34,6,7,5653,755,1,0,0,0,0,"(2235,2250]"
503,5,12,11920,698,1,1,0,0,1,"(13000,13110]"
410,7,10,0,0,0,0,0,0,1,"(35,45]"
473,7,9,0,0,0,0,0,0,0,"(45,55]"
405,2,3,5388,550,1,1,0,0,1,"(1075,1085]"
812,5,9,5092,724,1,0,0,0,0,"(2570,2600]"
546,4,10,11369,1489,1,0,0,0,0,"(575,585]"
614,2,7,8018,1048,1,1,0,0,0,"(1155,1165]"
909,5,7,0,0,0,0,0,0,1,"(1660,1685]"
145,4,9,8523,1348,1,1,0,0,1,"(275,285]"
447,6,8,4747,576,1,0,0,0,0,"(1505,1525]"
45,1,3,7183,494,1,1,0,0,0,"(9655,9715]"
443,7,8,0,0,0,0,0,0,0,"(11350,11435]"
273,1,3,10095,972,1,1,0,0,0,"(8470,8545]"
116,7,1,0,0,0,0,0,0,0,"(675,685]"
467,3,10,12970,1526,1,1,0,1,0,"(20325,20630]"
620,3,4,8505,720,1,1,0,0,1,"(5415,5465]"
668,2,6,7388,986,1,0,0,0,0,"(1265,1275]"
450,6,9,12765,1898,1,0,0,0,1,"(5770,5815]"
233,2,4,12102,1178,1,1,0,1,0,"(1885,1905]"
333,7,5,0,0,0,0,0,0,0,"(3670,3730]"
1021,1,8,8550,1118,1,0,0,0,0,"(1075,1085]"
567,3,8,4148,560,1,0,0,1,1,"(1005,1015]"
364,2,11,4070,556,1,0,0,0,1,"(13550,13795]"
145,5,1,7525,1069,1,1,0,0,1,"(275,285]"
668,7,6,0,0,0,0,0,0,0,"(1265,1275]"
191,6,5,8280,764,1,0,0,0,1,"(1095,1105]"
709,6,5,4457,572,1,0,0,0,0,"(495,505]"
155,2,2,4378,448,1,0,0,1,1,"(3045,3075]"
986,1,7,7496,845,1,1,0,1,1,"(615,625]"
798,7,11,0,0,0,0,0,0,0,"(9495,9570]"
454,2,1,11953,1252,1,1,0,0,0,"(25395,26470]"
752,3,6,7159,522,1,1,0,0,1,"(965,975]"
766,7,3,0,0,0,0,0,0,0,"(9810,10030]"
806,4,5,0,0,0,1,1,1,1,"(255,265]"
604,6,5,8530,654,1,0,0,0,0,"(10920,11035]"
603,2,5,9176,1197,1,1,0,0,1,"(335,345]"
1067,1,2,7149,575,1,1,0,0,0,"(11825,12455]"
667,3,1,0,0,0,0,1,1,0,"(2860,2875]"
1054,2,5,6667,641,1,1,0,0,1,"(13155,13360]"
805,3,5,7007,557,1,1,0,0,1,"(24265,25065]"
713,5,9,10072,1299,1,1,0,0,1,"(215,225]"
106,7,5,0,0,0,0,0,0,0,"(1380,1395]"
569,4,6,5010,740,1,0,0,0,0,"(1330,1345]"
1103,5,7,3666,280,1,0,0,1,1,"(1330,1345]"
676,2,7,6859,1458,1,1,0,1,0,"(1405,1415]"
51,2,1,4556,351,1,0,0,0,1,"(10510,10585]"
921,2,7,9761,1070,1,1,0,1,0,"(835,845]"
45,7,8,0,0,0,0,0,0,0,"(9655,9715]"
648,1,9,10813,898,1,1,0,0,0,"(2125,2155]"
721,5,4,6661,692,1,0,0,0,1,"(3575,3605]"
310,7,5,2075,219,1,0,0,0,1,"(2285,2295]"
1072,1,3,9503,791,1,1,0,1,1,"(5370,5415]"
201,2,4,5908,440,1,1,0,1,1,"(20005,20325]"
827,5,8,12456,1817,1,0,0,1,0,"(245,255]"
391,6,2,3527,438,1,0,0,0,1,"(455,465]"
60,6,2,5879,512,1,0,0,0,0,"(5465,5585]"
585,7,4,0,0,0,0,0,0,0,"(435,445]"
76,2,5,8706,897,1,1,0,1,0,"(19835,20005]"
121,4,11,4396,473,1,1,0,0,1,"(3565,3575]"
561,5,4,8141,801,1,1,0,0,0,"(14230,14435]"
379,1,4,6152,633,1,1,0,0,0,"(6625,6685]"
950,5,5,7339,684,1,1,0,0,0,"(8430,8470]"
6,1,4,8088,930,1,1,0,0,0,"(305,315]"
914,2,2,8343,1168,1,0,0,0,1,"(2635,2670]"
1013,7,6,0,0,0,0,0,0,1,"(625,635]"
875,7,5,0,0,0,0,0,0,1,"(5050,5075]"
1107,6,1,5203,619,1,0,0,0,1,"(1395,1405]"
435,6,9,1961,213,1,0,0,0,0,"(905,915]"
510,7,1,0,0,0,0,0,0,0,"(8255,8350]"
1072,6,11,4929,439,1,0,0,0,1,"(5370,5415]"
461,3,4,4021,431,1,0,0,1,1,"(1785,1815]"
732,2,5,6499,757,1,1,0,0,0,"(34665,37520]"
568,4,7,4682,384,1,1,0,0,1,"(4265,4285]"
285,7,1,0,0,0,0,0,0,0,"(2400,2425]"
1100,1,12,6414,871,1,0,0,1,1,"(535,545]"
495,5,3,4766,383,1,0,0,0,1,"(5465,5585]"
477,7,5,0,0,0,0,0,0,1,"(765,775]"
143,5,1,7201,633,1,1,0,0,0,"(2925,2955]"
176,1,5,8890,955,1,1,0,0,0,"(3765,3775]"
1054,3,5,6684,625,1,1,0,0,1,"(13155,13360]"
360,3,6,6196,686,1,0,0,0,0,"(2025,2045]"
308,5,7,8040,850,1,0,0,1,1,"(1065,1075]"
450,6,1,9422,1451,1,0,0,0,1,"(5770,5815]"
884,5,4,4585,475,1,1,0,0,0,"(7535,7605]"
467,5,4,10734,1410,1,0,0,0,0,"(20325,20630]"
126,4,8,14504,583,1,1,0,1,1,"(3360,3375]"
903,4,7,9752,770,1,0,0,0,0,"(7285,7315]"
849,2,4,6530,786,1,0,0,1,0,"(4985,5015]"
652,7,1,0,0,0,0,0,0,0,"(20325,20630]"
463,3,3,4708,869,1,0,0,0,0,"(4155,4170]"
627,4,8,5228,548,1,1,0,1,0,"(3945,4000]"
646,1,4,0,0,0,0,2,1,0,"(615,625]"
289,6,3,6425,564,1,0,0,0,0,"(6510,6590]"
735,7,6,0,0,0,0,0,0,0,"(1915,1925]"
909,1,7,23081,1767,1,0,0,0,1,"(1660,1685]"
509,1,8,9527,700,1,1,0,1,1,"(4690,4755]"
47,3,8,6460,976,1,0,0,0,1,"(265,275]"
499,2,12,6424,828,1,1,0,0,1,"(445,455]"
199,7,4,0,0,0,0,0,0,1,"(6325,6380]"
983,3,11,8762,1162,1,1,0,0,1,"(35,45]"
806,5,8,6255,497,1,0,0,1,1,"(255,265]"
353,4,8,4363,1185,1,1,0,1,1,"(885,905]"
978,7,5,0,0,0,0,0,0,0,"(3880,3895]"
550,3,3,6471,501,1,1,0,0,0,"(45,55]"
515,6,5,9484,843,1,0,0,0,1,"(11035,11350]"
54,4,1,5321,530,1,0,0,0,1,"(7065,7175]"
64,7,4,0,0,0,0,0,0,1,"(22525,23375]"
192,3,6,14273,906,1,1,0,0,1,"(2755,2775]"
149,3,5,6893,563,1,1,0,1,1,"(2600,2615]"
466,2,3,11191,849,1,1,0,1,0,"(3105,3120]"
889,4,11,4157,480,1,0,0,0,0,"(18655,18690]"
419,3,9,5116,887,1,1,0,0,0,"(1615,1625]"
195,4,2,6103,838,1,0,0,0,0,"(215,225]"
958,6,11,4533,539,1,0,0,0,0,"(435,445]"
801,1,6,4175,483,1,0,0,0,0,"(47460,53295]"
938,1,10,8734,921,1,0,0,1,0,"(2795,2830]"
452,5,8,7050,619,1,1,0,1,1,"(1845,1855]"
163,1,2,7207,950,1,0,0,0,0,"(1475,1485]"
932,3,12,7385,809,1,0,0,0,1,"(15595,15705]"
34,1,1,6767,897,1,0,0,0,0,"(2235,2250]"
468,5,10,5687,682,1,0,0,0,0,"(5240,5295]"
1042,4,1,4481,584,1,0,0,1,1,"(3435,3445]"
816,4,11,6772,776,1,1,0,0,0,"(455,465]"
447,7,1,0,0,0,0,0,0,0,"(1505,1525]"
1003,4,8,5020,636,1,0,0,0,1,"(165,175]"
398,6,7,3837,516,1,0,0,0,1,"(1535,1550]"
806,2,4,10067,702,1,1,0,0,1,"(255,265]"
1087,5,2,6251,628,1,0,0,0,0,"(2195,2235]"
150,3,3,8376,829,1,1,0,0,0,"(31095,32035]"
86,2,6,3297,445,1,0,0,0,1,"(475,485]"
1082,3,6,7237,940,1,1,0,0,0,"(435,445]"
184,3,7,5052,503,1,0,0,1,0,"(3545,3565]"
529,7,5,0,0,0,0,0,0,0,"(12895,13000]"
703,7,12,0,0,0,0,0,0,0,"(75,85]"
653,2,11,7152,563,1,1,0,0,1,"(7495,7535]"
269,1,7,8879,1259,1,0,0,1,0,"(55,65]"
179,1,3,6400,909,1,0,0,0,0,"(475,485]"
82,6,4,4985,473,1,0,0,0,1,"(22370,22415]"
145,4,2,6007,975,1,0,0,0,1,"(275,285]"
997,2,12,3157,309,1,0,0,1,1,"(5835,5880]"
829,6,11,6018,909,1,0,0,0,0,"(105,115]"
672,5,2,8585,1396,1,1,0,1,0,"(235,245]"
417,1,7,6724,705,1,0,0,1,1,"(835,845]"
369,4,2,6352,541,1,0,0,0,0,"(5835,5880]"
189,6,12,7829,769,1,0,0,0,0,"(5750,5770]"
795,4,6,2454,286,1,0,0,0,1,"(505,515]"
758,1,3,6654,738,1,1,0,0,0,"(19740,19835]"
82,6,2,5591,540,1,0,0,0,1,"(22370,22415]"
1009,7,2,0,0,0,0,0,0,1,"(225,235]"
593,5,12,10898,1368,1,0,0,1,0,"(32695,33555]"
353,2,7,5745,1745,1,0,0,0,1,"(885,905]"
281,1,6,8050,661,1,1,0,0,0,"(6950,7065]"
730,6,1,10110,1218,1,0,0,0,0,"(1185,1195]"
625,4,6,5090,505,1,0,0,0,1,"(1165,1175]"
910,4,4,5897,564,1,1,0,0,1,"(12455,12510]"
598,5,2,5529,738,1,1,0,0,1,"(545,555]"
1084,5,8,7373,882,1,1,0,1,1,"(185,195]"
253,5,8,5699,663,1,1,0,1,1,"(245,255]"
497,4,11,9573,1089,1,1,0,0,0,"(1605,1615]"
746,2,10,3795,335,1,0,0,1,1,"(4315,4345]"
817,6,6,16038,2723,1,0,0,0,0,"(135,145]"
1050,5,10,7911,551,1,1,0,1,1,"(13155,13360]"
235,1,11,5440,506,1,0,0,0,1,"(5585,5750]"
260,3,5,6901,949,1,0,0,0,0,"(535,545]"
616,4,3,7033,714,1,0,0,0,1,"(3025,3045]"
350,6,5,6848,601,1,0,0,0,1,"(8870,8910]"
1106,5,3,5316,592,1,1,0,0,1,"(5295,5335]"
1017,6,7,4067,559,1,0,0,0,0,"(105,115]"
438,7,11,0,0,0,0,0,0,1,"(1105,1115]"
510,4,7,7679,834,1,0,0,1,0,"(8255,8350]"
296,7,4,0,0,0,0,0,0,1,"(9570,9605]"
463,6,10,4272,681,1,0,0,0,0,"(4155,4170]"
875,2,3,3613,406,1,0,0,0,1,"(5050,5075]"
997,6,5,5406,440,1,0,0,0,1,"(5835,5880]"
856,6,5,5997,791,1,0,0,0,0,"(2965,3025]"
522,1,5,6112,526,1,0,0,0,1,"(7065,7175]"
11,5,4,7547,1132,1,0,0,0,1,"(950,965]"
969,4,4,2422,503,1,0,0,0,1,"(595,605]"
81,2,3,6494,547,1,1,0,0,1,"(2355,2375]"
348,4,5,6954,617,1,0,0,1,1,"(16455,16625]"
556,3,6,7028,800,1,1,0,0,0,"(1135,1145]"
862,3,4,11098,1160,1,1,0,1,1,"(2830,2845]"
616,3,4,9674,893,1,1,0,0,1,"(3025,3045]"
101,7,2,0,0,0,0,0,0,1,"(2425,2450]"
634,4,9,5164,575,1,0,0,0,0,"(18575,18645]"
661,5,8,5936,536,1,0,0,0,0,"(2125,2155]"
835,7,6,0,0,0,0,0,0,1,"(2885,2895]"
153,7,9,0,0,0,0,0,0,1,"(16225,16385]"
304,1,5,7294,1234,1,0,0,0,0,"(1945,1975]"
166,6,11,5879,865,1,0,0,0,1,"(95,105]"
143,1,7,10709,882,1,1,0,1,0,"(2925,2955]"
906,6,10,8846,1098,1,0,0,0,0,"(85,95]"
1072,1,7,10063,836,1,1,0,1,1,"(5370,5415]"
312,7,11,0,0,0,0,0,0,0,"(11035,11350]"
475,7,4,0,0,0,0,0,0,0,"(135,145]"
1018,6,1,13085,1540,1,0,0,0,0,"(135,145]"
205,4,10,4788,705,1,0,0,0,0,"(105,115]"
285,3,5,5576,493,1,1,0,0,0,"(2400,2425]"
346,5,6,7026,655,1,0,0,0,0,"(8085,8125]"
963,1,11,19072,1536,1,1,0,0,0,"(23375,24265]"
897,3,7,2766,340,1,1,0,0,1,"(3280,3295]"
93,5,3,7416,780,1,1,0,0,1,"(16625,16725]"
394,2,12,13568,875,1,1,0,0,0,"(10770,10920]"
515,5,4,8702,756,1,0,0,0,1,"(11035,11350]"
769,4,4,18177,4510,1,1,0,0,1,"(835,845]"
688,6,10,1435,155,1,0,0,0,1,"(18735,19060]"
372,1,2,12282,951,1,1,0,0,1,"(4875,4925]"
886,7,5,0,0,0,0,0,0,0,"(11825,12455]"
36,7,7,0,0,0,0,0,0,1,"(535,545]"
380,1,3,18699,1600,1,1,0,0,1,"(2235,2250]"
918,1,11,4908,566,1,0,0,0,0,"(18690,18735]"
724,7,4,0,0,0,0,0,0,0,"(5880,5925]"
89,7,8,0,0,0,0,0,0,1,"(2375,2385]"
532,7,2,0,0,0,0,0,0,0,"(1065,1075]"
742,2,1,8944,930,1,1,0,0,0,"(4375,4390]"
995,2,12,9394,779,1,0,0,0,0,"(6510,6590]"
8,1,10,8561,902,1,1,0,1,0,"(7495,7535]"
607,7,3,0,0,0,0,0,0,1,"(345,355]"
838,5,5,7427,840,1,0,0,1,1,"(6865,6895]"
1035,1,9,7805,796,1,1,0,0,0,"(27070,28360]"
896,4,11,6731,1115,1,1,0,0,0,"(165,175]"
458,1,7,9219,812,1,1,0,0,0,"(3375,3400]"
588,4,12,0,0,0,0,3,1,0,"(15715,15745]"
1033,2,3,16031,1532,1,1,0,1,0,"(7670,7730]"
674,2,12,7161,883,1,0,0,0,1,"(2635,2670]"
170,1,6,6569,635,1,1,0,0,1,"(1065,1075]"
427,7,10,0,0,0,0,0,0,1,"(65,75]"
70,7,5,0,0,0,0,0,0,0,"(4830,4855]"
314,2,1,6418,678,1,1,0,0,1,"(3545,3565]"
888,5,4,6798,693,1,0,0,0,1,"(4435,4455]"
1035,5,10,0,0,0,0,1,1,0,"(27070,28360]"
1044,3,2,4856,714,1,0,0,0,1,"(235,245]"
696,6,3,5488,723,1,0,0,0,0,"(425,435]"
